ID,CuratorialText,persona1_adapted,word_count_original,word_count_adapted,error
CT0152,"Referred to as peri winged celestial creatures are among some of the most popular subjects in sixteenth-century Ottoman and Persian drawings and paintings. The exquisitely rendered composition typifies a distinct style of Ottoman drawing that combines sweeping, calligraphic lines with soft, feathery strokes, as is evident in the minute designs on the figure's robe, cup, and bottle. Light washes of color add a sense of volume and texture to the form of this heavenly being.","In sixteenth-century Ottoman and Persian art, winged celestial beings called *peri* were popular subjects in drawings and paintings. This detailed artwork shows a unique Ottoman style. It combines flowing, calligraphic lines with soft, feathery strokes. You can see this in the tiny patterns on the figure's robe, cup, and bottle. Light washes of color give the heavenly creature a sense of shape and texture.",75,64,
CT0153,"Four-part inro in form of flattened rectangle with rounded corners (probably derived from the coin called ryo). The inset rim of each of the three compartments fits into the base of the compartment above it or into the lid. The four components are secured by a blue-green silk cord passing through two holes in each of the elements, tied in a bow below and secured by the bead (ojime) above and atttached to the toggle (netsuke) at the end.","This is a four-part *inro* (a small, stacked box worn on a belt). It is shaped like a flat rectangle with rounded corners. This shape may come from a coin called a *ryo*. 

The box has three compartments. The rim of each compartment fits into the base of the one above it, or into the lid. A blue-green silk cord holds the four pieces together. The cord passes through two holes in each part. It is tied in a bow at the bottom. A bead (called an *ojime*) holds the cord tight above the box. The cord is attached to a toggle (called a *netsuke*) at the end.",79,108,
CT0154,"Box, small cylindrical, with cover of equal size with the box proper. Clay: hard, grayish. Glaze: pale greenish-gray celadon, with faint lilac tints. Decoration: inlaid in white and black under glaze: medallion of two flying cranes surrounded by geometric borders.","This is a small, round box with a lid that fits perfectly. It is made of hard, grayish clay. The surface has a pale greenish-gray glaze, which is a glass-like coating, with faint hints of lilac. The decoration is inlaid, meaning it was carved into the clay and filled with white and black materials before the glaze was applied. The design shows a medallion with two flying cranes, surrounded by geometric borders.",40,72,
CT0155,A straight-sided cup which angles inward about three-quarters of the way toward a flattened bottom. The walls of the cup are very thin and this type of ware has been referred to as egg-shell ware. The fabric is a pinkish beige color. The inside of the cup is unpainted. The details on the outside of the cup are painted in brownish-black and red on an upainted background. The same motif of a red lotus bud shape outlined in brownish-black and tied with ribbons of the same brownish-black color is repeated seven times around the cup. The ornament color is repeated seven times around the cup. The ornament extends from the edge of the cup to about the middle of the cup. Within the cup are remains of a black powdery substance.,"This cup has straight sides that angle inward about three-quarters of the way down to a flat bottom. Its walls are very thin, so this type of cup is sometimes called ""egg-shell ware."" The cup is made of a pinkish-beige material.

The inside of the cup is not painted. On the outside, the details are painted in brownish-black and red on an unpainted background. A red lotus bud shape, outlined in brownish-black and tied with ribbons of the same color, is repeated seven times around the cup. This decoration goes from the cup's edge down to about the middle.

Inside the cup, there are remains of a black, powdery substance.",131,110,
CT0156,"This is one of several paintings of shop fronts that Whistler completed while in St. Ives. Sympathetic critics singled it out for enthusiastic praise when Whistler exhibited it in London in 1884. One declared, it ""is probably the most perfect little thing of its kind that was ever wrought by an artist who has learnt how to see….It is without detail, without apparent labour, without dramatic interest; but it is exquisite in colour, faultless in tone, and its well-considered mystery has, at least, the interest of suggestiveness.""","Whistler painted this as part of a series of shop fronts while he was in St. Ives. When he showed it in London in 1884, some friendly critics gave it high praise. One critic said it ""is probably the most perfect little thing of its kind that was ever made by an artist who has learned how to see."" The critic noted that the painting has no small details, no obvious hard work, and no dramatic story. But it is beautiful in color, perfect in its shades, and its thoughtful mystery makes you curious.",87,94,
CT0157,"Plate with a flat rim and peacock in the center. Clay: buff-colored. Glaze: transparent over blue, green, red and black painted over a white paste. Decoration: Peacock amidst flowers in the center with a scroll of half-palmettes on the rim; eight blossoms on the exterior.
Greek letters on label: (^o^) and No. 48.","This plate has a flat rim with a peacock painted in the center. It is made of buff-colored clay. A clear glaze covers blue, green, red, and black paint on a white base. In the center, a peacock sits among flowers. The rim has a pattern of half-palmettes, which are leaf-like shapes. On the outside, there are eight blossoms. A label on the plate shows Greek letters and the number 48.",53,71,
CT0158,"Molded Yue-ware vessels like this were made in large quantities, but their function is unclear. They may have held a candle, or perhaps scholars dipped their writing brushes in the water-filled interior. In the Jin dynasty (265-420 CE), mythical lions, with exaggeratedly curled manes, and winged chimeras were protective images; huge stone examples guarded important tombs.","Potters made many vessels like this one from a type of ceramic called Yue-ware. But we are not sure what people used them for. They might have held a candle. Or maybe scholars dipped their writing brushes into water inside the vessel.

During the Jin dynasty (265-420 CE), people saw mythical lions and winged chimeras as protective symbols. These lions had curly manes that were larger than life. Huge stone versions of these creatures stood guard at important tombs.",56,79,
CT0159,"A pair of blue and white molded porcelain beaker vases [F1992.47.1 and .2] decorated with freely drawn feather, foliate scroll and scattered flowerheads, each with a leaf or conch shell ""emblem"" mark on base. Part of a five-piece garniture set with three jars.","These two blue and white porcelain vases are shaped like tall cups. They are decorated with hand-painted feathers, curling leaves, and scattered flowers. On the bottom of each vase, there is a small mark shaped like a leaf or a shell. These vases were part of a five-piece set that also included three jars.",43,54,
CT0160,"The Kiyotaki Waterfall is located along the route of the Tokaido, the great road passing through the eastern provinces of Japan and linking the city of Edo (now Tokyo), seat of the Tokugawa shogunate, with Kyoto, the capital and home of the emperor.
In this print from the series, Shokoku taki meguri (Famous Waterfalls in Various Provinces), the Kiyotaki Waterfall descends in branching rivulets over a sheer, rock face. In the foreground, pilgrims ascend from a teahouse toward a shrine dedicated to Kannon, a Buddhist deity associated with compassion. The remoteness and altitude of this scene is emphasized by the bands of clouds at the lower left.","The Kiyotaki Waterfall is located along the Tokaido road. This was a major route in Japan. It connected the city of Edo (now Tokyo) with Kyoto. Edo was the seat of the Tokugawa shogunate, a military government. Kyoto was the capital and home of the emperor.

This print is from a series called *Shokoku taki meguri* (Famous Waterfalls in Various Provinces). In it, the Kiyotaki Waterfall flows down a steep rock face in small, branching streams. In the foreground, pilgrims climb up from a teahouse. They are heading toward a shrine. The shrine is dedicated to Kannon, a Buddhist god of compassion. The scene feels remote and high up. This is shown by the bands of clouds in the lower left corner.",107,122,
CT0161,"Small dish with pleated rim. Clay: buff pottery. Glaze: transparent glaze with olive greenish tone (Ofuke glaze), large irregular cracks stained brown; glaze deeper green in tone where thick. Interior of footrim glazed; glazed wiped off outside of footrim and surrounding base. Decoration: pleating on narrow everted rim. The form of this dish with fluted rim distantly echoes the shape of Chinese Longquan-ware celadon dishes.","This is a small dish with a pleated, or folded, rim. It is made from buff-colored clay. The dish has a transparent glaze with an olive-green tint. This type of glaze is called Ofuke glaze. The glaze has large, uneven cracks that are stained brown. Where the glaze is thicker, the green color is deeper. The inside of the footrim, the ring at the bottom, is glazed. On the outside of the footrim and the base, the glaze was wiped off. The decoration is the pleating on the narrow rim that curves outward. The shape of this dish, with its fluted rim, is a distant echo of Chinese Longquan-ware celadon dishes.",65,111,
CT0162,"The Khamsa, or Quintet, by Nizami ranks among the great masterpieces of Persian literature. The romance of Khosraw and Shirin, one of the five poems that constitute the Khamsa, narrates the adventures of the Sasanian king Khusraw Parviz and the Armenian princess Shirin. Attributed to the early fifteenth century, the Freer Khamsa is one of the earliest known illustrated copies of this work.
Khosraw at the Gate of Shirin's Castle is among the most poignantly expressive manuscript paintings of the fifteenth century. Displeased with Khosraw's behavior and his marriage to another woman, Shirin has withdrawn to her castle. Following the death of his queen, Khosraw repeatedly attempts to see Shirin, who finally yields to his request. Shielded by the royal umbrella and standing on precious brocades and carpets, the king gestures in supplication toward Shirin, who gazes down from a window in her castle. Although the text specifies that Khosraw visited Shirin at dawn in the dead of winter, the artist has situated the reconciliation in a lush garden setting softly illuminated by a waning moon. The elegant, mustachioed Khosraw in these paintings bears a striking resemblance to known depictions of the Timurid patron Baysunghur Mirza (1399-1434).","**The Khamsa: A Persian Masterpiece**

The *Khamsa* (or *Quintet*) by Nizami is one of the greatest works of Persian literature. It is a collection of five poems. One of them is the romance of Khosraw and Shirin. This poem tells the story of a Persian king named Khusraw Parviz and an Armenian princess named Shirin. The Freer *Khamsa* was made in the early 1400s. It is one of the earliest known copies of this work that includes paintings.

**Khosraw at the Gate of Shirin's Castle**

This painting is one of the most emotional manuscript paintings from the 1400s. In the story, Shirin is upset with Khosraw. She is angry because of his behavior and because he married another woman. So she has gone to live in her castle. After his queen dies, Khosraw tries many times to see Shirin. Finally, she agrees to meet him.

In the painting, Khosraw stands under a royal umbrella. He is on expensive carpets and fabrics. He makes a gesture of begging toward Shirin. She looks down at him from a window in her castle.

The story says Khosraw visited Shirin at dawn in the middle of winter. But the artist painted the scene in a lush garden. The garden is softly lit by a waning moon. The elegant Khosraw in this painting has a mustache. He looks very much like known images of the Timurid prince Baysunghur Mirza (1399–1434), who paid for the book.",197,240,
CT0163,"Set in the London home of Whistler's brother-in-law Seymour Haden, this painting was originally titled The Morning Call. The woman reflected in the mirror at the left is Whistler's half sister Deborah Haden. The seated girl is his niece, Annie Haden. The standing woman, Miss Isabella Boott, was connected to the Haden family by marriage. Instead of trying to create a convincing illusion of three-dimensional space, Whistler adopted a color scheme and sharply angled perspective that emphasize the flatness of the picture plane.","This painting is set in the London home of Whistler’s brother-in-law, Seymour Haden. It was first called *The Morning Call*. The woman you see in the mirror on the left is Whistler’s half sister, Deborah Haden. The seated girl is his niece, Annie Haden. The standing woman is Miss Isabella Boott. She was related to the Haden family through marriage.

Whistler did not try to make the space look real or three-dimensional. Instead, he used a specific color scheme and a sharp, angled view. This choice makes the painting’s flat surface stand out.",83,93,
CT0164,"Popular tales and lively images played a role in transmitting beliefs and values to the Jain community. The Shripalarasa is a narrative that recounts the wondrous adventures of the Jain Prince Shripala, who travels to distant lands in search of trade and wealth. In this unusually large and vivacious painting, the artist represents the Prince's ship as a British vessel. The inscriptions scattered across the painting, which repetively identify parts of the ship, indicate a fascination with seafaring. The depiction of the Union Jack lends immediacy to a story that took place long before the British came to India.","Stories and colorful pictures helped pass down beliefs and values in the Jain community. The *Shripalarasa* is a tale about the adventures of Prince Shripala, a Jain prince who travels far away to find trade and wealth. In this unusually large and lively painting, the artist shows the Prince's ship as a British vessel. Notes written across the painting repeatedly label parts of the ship. This shows a strong interest in sailing. The image of the Union Jack flag makes a story feel immediate, even though it takes place long before the British arrived in India.",99,96,
CT0165,"Funeral vase: tall, slender, on hollowed, spreading feet. Wood stand. Clay: soft, light-weight, gray-white. Glaze: thin, transparent green celadon; close brown crackle. Areas of stain and of over-baked wrinkled glaze. Decoration: hieratic figures and a dragon supporting the sun-disk - in applied relief, under glaze.","This is a funeral vase. It is tall and slender. It stands on a hollow, spreading base made of wood.

The vase is made of clay. The clay is soft, light, and gray-white. The glaze is a thin, see-through green color called celadon. Close up, you can see a brown crackle pattern in the glaze. There are also areas of stain and spots where the glaze looks wrinkled from being over-baked.

The decoration shows formal, stiff figures and a dragon holding up a sun disk. These designs are in raised relief, meaning they stick out from the surface. They were applied before the vase was glazed.",45,106,
CT0166,"The Tale of Shuten Doji has long been popular in Japan; the earliest-known illustrated version of this tale dates to the fourteenth century. Minamoto no Yorimitsu (948-1021), a historical figure of great martial prowess, was transformed in popular literature into a legendary hero who rescued the realm from demonic forces. Shuten Doji, a monster who lived southwest of Kyoto, terrorized the population, dining on locals and holding young maidens captive. With divine assistance and various means of subterfuge, Yorimitsu beheaded the ogre and returned the region to tranquility. Kyosai's interest in the narrative format and his careful connoisseurship of ancient works of art are evident in his paintings and sketchbooks. Riddled with macabre humor and images of the grotesque, his own paintings catered to the tastes of late Edo (1615-1868) and early Meiji (1868-1912) audiences.","The story of Shuten Doji has been popular in Japan for a long time. The earliest known illustrated version of this tale comes from the 1300s. Minamoto no Yorimitsu (948-1021) was a real person known for his great fighting skills. In popular stories, he became a legendary hero who saved the land from evil monsters.

Shuten Doji was a monster who lived southwest of Kyoto. He terrorized the people by eating locals and keeping young women prisoner. With help from the gods and clever tricks, Yorimitsu cut off the ogre's head and brought peace back to the area.

Kyosai was interested in telling stories through pictures. He also studied old artworks very carefully. You can see this in his paintings and sketchbooks. His own paintings are full of dark humor and strange, scary images. These artworks matched what people liked in the late Edo period (1615-1868) and early Meiji period (1868-1912).",135,151,
CT0167,"Hassam visited Oregon during the summer of 1908, completing this view of Portland's Chinatown after his return to New York. The subject matter is unusual for Hassam, but recalls a series of shop-front scenes painted by Whistler in the 1880s. Like Whistler, Hassam treated the street as a shallow stage set, emphasizing the geometrical patterns created by the play of variously colored rectangular shaped-bricks, signs, windows, doors, walls, sidewalk, alley, and the white diagonal of broken light splayed across the near foreground.","In the summer of 1908, artist Childe Hassam visited Oregon. After he returned to New York, he painted this view of Portland's Chinatown. The subject is unusual for Hassam. However, it reminds us of a series of shop-front scenes that artist James McNeill Whistler painted in the 1880s.

Like Whistler, Hassam treated the street like a shallow stage. He focused on the geometric patterns created by different colored bricks, signs, windows, doors, walls, sidewalk, and alley. He also included the white diagonal of broken light spreading across the front of the scene.",82,92,
CT0168,"Tall, blue and white glazed porcelain vase, with long neck, round bulbous body and ""garlic""-shaped neck/mouth. Round ring base, slightly uneven. The body decorated with scrolling, flowering vines and animals.","This vase is tall and made of porcelain. It has a blue and white glaze. The neck is long, and the mouth is shaped like a garlic bulb. The body is round and bulbous. The base is a round ring, and it is slightly uneven. On the body, you can see scrolling vines with flowers. There are also animals painted among the vines.",30,63,
CT0169,"Legendary and theatrical references abound in the decoration of the cover of this lacquer box for an inkstone, a water dropper, and writing brushes. The Wisteria Maiden (Fuji Musume), whose silvery facial features have oxidized to bluish black, is a common subject of Otsu-e, a type of folk painting sold in the town of Otsu near Lake Biwa. In nineteenth-century kabuki, the Wisteria Maiden became the focus of a dance expressing unrequited love to the vocal and instrumental music of a nagauta (literally, ""long song""). With her is a praying demon, another figure often seen in Otsu-e. The Thunder God rushes down from above, beating his ring of drums as the couple takes shelter from a rainstorm. The ornate pictorial decoration of this box was created by an artist who had mastered maki-e techniques, which employ powders and particles of gold and other material to create intricate designs.","The cover of this lacquer box is decorated with stories from legends and theater. The box holds an inkstone, a water dropper, and writing brushes. One figure on the cover is the Wisteria Maiden (Fuji Musume). Her silver facial features have turned bluish-black over time. She is a common subject in Otsu-e, a type of folk painting sold in the town of Otsu near Lake Biwa.

In 1800s kabuki theater, the Wisteria Maiden became the focus of a dance. The dance expresses unrequited love, performed to the music of a nagauta (a ""long song""). Next to her is a praying demon, another figure often seen in Otsu-e. Above them, the Thunder God rushes down, beating his ring of drums. The couple takes shelter from a rainstorm.

The ornate decoration on this box was made by an artist skilled in maki-e techniques. Maki-e uses powders and particles of gold and other materials to create detailed designs.",148,155,
CT0170,"Bowl, conical, flaring; deep foot with four silica spur-marks underneath on base inside footrim. Six notches in rim. Clay: dense, sonant. Glaze: gray-green celadon; crackled in long lines. Decoration: molded and incised in paste under glaze: rosette in bottom; hibiscus flowers and foliage filling sides: single line incised below rim.","This bowl is shaped like a cone that flares outward at the top. It has a deep foot, and on the base inside the footrim, you can see four small spur marks made from silica. The rim has six notches cut into it.

The clay is dense and makes a ringing sound when tapped. The glaze is a gray-green color called celadon. It has long, crackled lines running across it.

The decoration was molded and carved into the clay before the glaze was applied. At the bottom is a rosette design. Hibiscus flowers and leaves fill the sides. A single carved line runs just below the rim.",50,107,
CT0171,"Depicts a hilly landscape, with a scraggly tree, and a Central Asian groom in a red jacket holding the bridle of a dappled horse with trappings and a saddle. Spurious inscription and one seal, no colophons or labels.",This painting shows a hilly landscape. It includes a scraggly tree and a groom from Central Asia. The groom wears a red jacket. He holds the bridle of a dappled horse. The horse has a saddle and other gear. There is a fake inscription and one seal on the artwork. There are no labels or colophons (notes from the artist or owner).,38,62,
CT0172,"A rectangular, off-white frit tile with an opaque white underglaze. Overglaze painted with yellow, green, turquoise, blue and manganese black/purple outlines depicting a bird perched on a fruit tree branch. Sides and back are unglazed.","This tile is rectangular and off-white. It is made of frit, a type of glass-based ceramic. The tile has an opaque white base layer, called an underglaze.

On top of that layer, the artist painted a bird sitting on a fruit tree branch. The colors used are yellow, green, turquoise, blue, and blackish-purple outlines. The blackish-purple color comes from manganese.

The sides and back of the tile are not glazed.",35,70,
CT0173,"Painting is one of a series of eight views of Tokyo by Ogata Gekko. This view of a racetrack focuses on the action in the foreground, where spectators are enthralled by the competition. Contained in modern wooden box with lid.","This painting is part of a series of eight views of Tokyo by the artist Ogata Gekko. It shows a racetrack. The main action is in the front of the scene. There, the crowd is completely caught up in the race. The painting comes in a modern wooden box with a lid.",40,52,
CT0174,"Folio from a dispersed copy of Yusuf u Zulaykha by Jami; Persian in black nasta'liq script on gold-flecked paper; heading in red; recto: text: 2 columns, 14 lines; verso: text: 2 columns, 14 lines; one of a group of 13. Border: The recto is set in gold, green, and black rulings in a margin with birds, floral, and leaf scrolls. The verso is set in gold, green, and black rulings in a margin with lions, bulls, foxes, rabbits,and birds in a landscape.","This page comes from a book called *Yusuf u Zulaykha*, a famous Persian poem by Jami. The text is written in black ink using a script called *nasta'liq*, which is known for its flowing, elegant style. The paper has tiny flecks of gold.

On the front side (called the recto), the text is arranged in two columns with 14 lines. The heading is written in red ink. The back side (the verso) also has two columns and 14 lines. This page is one of 13 similar ones from the same book.

The borders are decorated. On the front, the text is framed by lines of gold, green, and black. Outside those lines, the margin is filled with birds, flowers, and curling leaves. On the back, the margin shows a landscape with lions, bulls, foxes, rabbits, and birds.",82,137,
CT0175,"Squared, hollow cylinder of the type ts’ung [cong] 琮; narrow projecting collar at both ends; rich cream and tans; decoration: incised and in low relief, stylized masks and double bands of fine lines on corners. (Collar chipped.)","This object is a type of ancient Chinese ritual object called a *ts’ung* (or *cong*). It is shaped like a square tube with a hollow center. Both ends have a narrow, raised rim that sticks out.

The piece is a rich cream color with tan tones. Its decoration is carved into the surface. On the corners, you can see stylized masks—simple, symbolic faces—and double bands made of very fine lines. (Note: The rim is slightly chipped.)",37,76,
CT0176,"One of a pair of blue and white vases, Kangxi period, each of trumpet shape form with flared foot, after a bronze Ku, each of the three sections with large loose lotus scroll, the central lobed section encircled by a diaper filled band.","These are one of a pair of blue and white vases from the Kangxi period. Each vase has a trumpet-like shape with a wide, flared foot. The design is based on an ancient bronze vessel called a *gu* (a type of drinking cup). The vase is divided into three sections. Each section is decorated with large, flowing lotus flowers. The middle section has a band of repeating diamond patterns, known as a diaper pattern.",43,74,
CT0177,"Pitcher, of a full-bodied pear form, on a high spreading foot; plaster restorations including handle and foot. Clay: soft, sandy, white. Glaze: turquoise green, partly disintegrated and having a silver iridescence.","This pitcher is shaped like a full, round pear. It sits on a tall, wide base. The handle and base have been repaired with plaster. The clay is soft, sandy, and white. The glaze is a turquoise green. In some areas, the glaze has worn away. It also has a silver, shiny look, like a rainbow.",31,56,
CT0178,"Bowl, deep ovoidal; low foot with kiln-slag attachments. Clay: hard. Glaze: brilliant olive-gray, finely crackled. Decoration: molded in the paste in light relief, under glaze; single large floral motif (peony?) filling bottom, lower half of walls, difficult to decipher under glaze.","This bowl is deep and egg-shaped. It has a short base with small bits of kiln material stuck to it. The clay is hard. The glaze is a shiny olive-gray color with a fine pattern of tiny cracks. The decoration is molded into the clay itself, creating a light raised design under the glaze. A single large flower—possibly a peony—fills the bottom and lower sides. It is hard to make out clearly under the glaze.",41,75,
CT0179,"Clay: dense, resonant, buff stoneware. Glaze: transparent, crackled, over white slip; unglazed area stained blackish-brown. Decoration: in cobalt blue, under glaze: linear patterns representing maple leaves and water or pampas grass; geometric bands on sides of lid and base. Square seal on underside of lid.","**The Object: A Closer Look**

This piece is made from a dense, buff-colored stoneware clay. When you tap it, it makes a deep, ringing sound.

The pot has a shiny, clear glaze with a crackled pattern. This glaze sits on top of a white slip—a thin layer of liquid clay. One area was left unglazed and stained a dark brownish-black.

The decoration is painted in cobalt blue under the glaze. It shows simple, linear patterns that look like maple leaves and water or pampas grass. There are also geometric bands on the sides of the lid and the base.

On the underside of the lid, there is a square seal.",45,110,
CT0180,"Tall blue and white glazed porcelain vase, with bulbous lower body, cylindrical center body with pinched ""snake"" handles and slightly outflaring rim. Porcelain body with dark blue cobalt underglaze with gray-blue-white glaze. Floral decorative patterns.","This is a tall vase made of porcelain. It is glazed in blue and white. The lower part of the vase is round and bulbous. The middle section is shaped like a cylinder. Two pinched handles curve out from the sides, like snakes. The rim of the vase flares out slightly. The porcelain body has a dark blue cobalt design underneath a gray-blue-white glaze. The decoration shows floral patterns.",35,69,
CT0181,"Dish, low, with rounded sides; one chip on rim; hair-line crack. Clay: white porcelain. Glaze: clear, feldspathic; a few pinholes and impurity flecks. Decoration: painted in underglaze cobalt blue of deep tone, copying a traditional design of the Ch'eng-hua period. See F1951.10 and .11. Center inside, ""three friends of winter"" (pine, plum, and bamboo) with garden rock, and fungus, enclosed by double line band which is repeated at rim. Outside, following model, a scene of figures on a garden terrace with plants and trees.","This is a low dish with rounded sides. It has one small chip on the rim and a hairline crack. The dish is made of white porcelain. The glaze is clear and feldspathic—that means it contains a mineral called feldspar. There are a few tiny holes and small specks of dirt in the glaze.

The decoration is painted in a deep blue color called underglaze cobalt blue. This means the blue was painted on the clay before the glaze was applied. The design copies a traditional style from the Ch'eng-hua period, a time in Chinese history.

Inside the dish, at the center, you can see the ""three friends of winter"": a pine tree, a plum tree, and bamboo. They are shown with a garden rock and a fungus. A double line circles the design, and that same line is repeated around the rim.

On the outside, following the original model, there is a scene of people on a garden terrace with plants and trees.",84,164,
CT0182,"Individual serving bowl (mukozuke [JPN]). Black lacquer rim. Red lacquer repairs. Clay: hard, light-fawn. Shiny brown on surface. Glaze: yellow and gray over blue-green; inside--brilliant brown and blue. Outside: compounded with iron and rice-straw ash. Inside: clear glaze.","This is a **mukozuke**, a type of Japanese bowl used for serving individual portions of food.

The bowl has a black lacquer rim. It was repaired with red lacquer, which is a traditional way to fix broken pottery.

The clay body is hard and light-fawn in color. The surface has a shiny brown finish.

The glaze—a glass-like coating—is yellow and gray on top of a blue-green base. On the inside, the glaze is a brilliant mix of brown and blue.

On the outside, the glaze was made by mixing iron with ash from rice straw. On the inside, a clear glaze was used.",38,103,
CT0183,"White clay, pinkish buff where exposed. Decoration of grasses incised under clear brown wash; hatching incised under clear glaze (body indented in each area); and flower and grasses painted in black overglaze enamel. Kiln mark stamped on base inside foot rim. Thick iron wash over half, appearing dull yellowish brown; clear glaze on other half of body, appearing gray where it partially overlaps wash. Five spur marks (from clay wads) on foot rim.","This pot is made of white clay. The parts not covered by a coating have a pinkish-buff color.

The decoration has several layers. First, the artist carved lines into the clay to make a grass pattern. A clear brown wash (a thin, watery coating) was applied over these carved lines. Next, the artist carved more lines, called hatching, under a clear glaze (a glassy coating). The body of the pot is slightly indented in these areas. Finally, flowers and grasses were painted on top using a black enamel (a type of paint that is fired on).

On the base, inside the foot rim (the ring the pot sits on), there is a stamped kiln mark (a maker's mark from the oven where it was fired).

Half of the pot has a thick iron wash that looks dull yellowish-brown. The other half has a clear glaze that looks gray where it partly overlaps the iron wash. There are five spur marks (small bumps from clay supports) on the foot rim.",73,169,
CT0184,"Bowl, small, ovoidal, on a bold, spreading foot. Cracked and repaired. Clay: soft, grayish-white. Glaze: inside, a deep aubergine; outside now covered with an iridescent patina. Decoration: painted in black under glaze.","This small, egg-shaped bowl sits on a wide, flared base. It has been cracked and repaired. The bowl is made of soft, grayish-white clay. The inside has a deep purple glaze. The outside is now covered with a shiny, rainbow-like layer called a patina. The decoration was painted in black before the glaze was applied.",32,55,
CT0185,"Mounted with F1937.39. Detached folio from a dispersed copy of Nuzhatnama-yi ala'i (Excellent book of counsel) by Shahmardan ibn Abi al-Khayr; text: Persian in black and red naskhi script; recto: illustration and text: Medicinal property of the mulberry tree, 2 lines, 3 paintings; verso: illustration and text: Pharmacological property of the olive tree, its leaves and fruits, 4 lines, 2 paintings; one of a group of three folios.","This page is part of a book called *Nuzhatnama-yi 'Ala'i* (The Excellent Book of Counsel), written by Shahmardan ibn Abi al-Khayr. The text is in Persian, written in black and red ink using a script called *naskhi*.

On the front side (recto) is an illustration and text about the medicinal uses of the mulberry tree. It has 2 lines of text and 3 paintings.

On the back side (verso) is an illustration and text about the pharmacological (medical) properties of the olive tree, including its leaves and fruits. This side has 4 lines of text and 2 paintings.

This page is one of three similar pages that were once part of a larger book, but are now separated.",68,118,
CT0186,"Both Corvus, ""The Raven,"" and Centaurus, ""The Centaur,"" are constellations of the southern hemisphere. Corvus is composed of seven stars while Centaurus, whose forepart is made up of a man and hindpart of a horse, consists of 37. Al-Kazwini records that the last two stars of Centaurus are called ""the two sworn upon,"" and according to tradition one of these passes very close to the path of Corvus. Some people, writes al-Kazwini, believe that the star belongs to ""the Raven"" while others insist that it is part of ""The Centaur.""","Both Corvus (the Raven) and Centaurus (the Centaur) are constellations in the southern sky. Corvus has seven stars. Centaurus has 37 stars. Its front half looks like a man, and its back half looks like a horse.

A scholar named Al-Kazwini wrote that the last two stars of Centaurus are called ""the two sworn upon."" According to tradition, one of these stars passes very close to the path of Corvus. Al-Kazwini says some people believe this star belongs to the Raven. Others insist it is part of the Centaur.",90,89,
CT0187,"Bowl, large, deep, ovoidal; heavy foot; cracked. Clay: heavy, coarse, gray. Glaze: white, with tinges of green; crackled and discolored to a brownish tone. Chipped along the rim. Decoration: painted in blue and black under glaze.","This is a large, deep bowl shaped like an egg. It has a heavy base and a crack in it. The bowl is made of thick, rough, gray clay. Its glaze, or glassy coating, is white with hints of green. The glaze has a cracked pattern and has turned a brownish color over time. There are chips along the rim. The decoration was painted in blue and black before the glaze was applied.",36,73,
CT0188,Black-lacquered (shin nuri) cypress-wood utensil stand (shin daisu) with four black-lacquered posts and two shelves; four black-lacquered (shin nuri) cypress boards (shikiita) of various sizes for use with formal tea procedures.,"This is a utensil stand made from cypress wood. It has a shiny black lacquer finish, which is a type of hard coating. The stand has four black posts and two shelves. It also includes four black-lacquered cypress boards of different sizes. People used these boards during formal tea ceremonies.",31,50,
CT0189,"Vessel in the shape of a Shang dynasty ceremonial ""ku;"" copper decorated with cloisonne enamels in light blue, dark blue, green, red, yellow, and white; inside the foot is an inscription of eight characters in relief giving a K'ang-hsi date. A separate flower holder fits inside the mouth. During the Qing dynasty (1644-1911), the display of ancient objects as well as contemporary ones made in an archaistic style was considered a sign of learning and refined taste. The shape and decoration of this vase, including the mask-like faces on the base, reproduce aspects of a Bronze Age ritual vessel called a gu.","This vase is shaped like an ancient Chinese wine cup called a *gu* (pronounced ""goo""). It is made of copper and decorated with colorful enamel. The colors include light blue, dark blue, green, red, yellow, and white. Inside the base, there is an inscription with eight raised Chinese characters. These characters tell us the vase was made during the Kangxi period (1661–1722).

A separate flower holder fits inside the vase's opening. During the Qing dynasty (1644–1911), displaying old objects—or new ones made to look old—was a sign of learning and good taste. The shape and decoration of this vase copy parts of a Bronze Age ritual vessel called a *gu*. For example, the mask-like faces on the base are copied from those ancient bronze vessels.",102,125,
CT0190,"Polychrome. Clay: fine white porcelain. Glaze: transparent, high fired. Decoration: dragons amid clouds incised in the paste and covered with brilliant green enamel; six-character Hung-chih mark on base. (Pair with F1952.20).","This bowl is made of fine white porcelain clay. It has a clear, shiny glaze that was fired at a very high temperature. The decoration shows dragons among clouds. These designs were carved into the clay before it was fired. Then, they were covered with a bright green enamel. The base has a six-character mark from the Hung-chih period. This bowl is part of a pair.",31,66,
CT0191,"Bulb-bowl: circular, on three cloud-scroll feet. Two rows of bosses. Incised numeral 1 (one) and spur-marks on base. Clay: hard, fine, light-gray. Glaze: inside:olive, strong lavender-blue and lighter green-blue; outside: rose-purple, blue, gray and olive.","This bowl is shaped like a bulb. It is round and sits on three feet that look like curled clouds. The bowl has two rows of raised bumps called bosses. On the bottom, you can see the number 1 carved into the clay. There are also small marks from the kiln, called spur-marks. The clay is hard, fine, and light gray. Inside, the glaze is olive, a strong lavender-blue, and a lighter green-blue. Outside, the glaze is rose-purple, blue, gray, and olive.",35,82,
