ID,CuratorialText,persona2_adapted,word_count_original,word_count_adapted,error
CT0107,Artists who traveled played a pivotal role in documenting and popularizing their visions of the distant places they visited. Their interactions with other artists and the things they experienced on their journeys contributed to the dispersal of different artistic styles and motifs.,"Artists who traveled played a central role in documenting and popularizing their visions of the distant places they visited. Their interactions with other artists, as well as the things they experienced during their journeys, helped spread different artistic styles and motifs.",42,41,
CT0108,"While travel has mostly positive connotations in popular culture today, it’s important to remember the darker sides of travel as well. Not all travel is undertaken by choice: people can be forced to travel as a result of political exile, as well as due to war, famine, disease, economic hardship, environmental disaster, and colonialism. Even when travel is voluntary, it can be dangerous, and this was particularly true in ages past. The physical act of traveling exposed people to potential injuries and diseases, the natural elements were unpredictable and threatened modes of transportation, and there was an inherent unpredictability to being on the road far from home. The recognition of these dangers shaped stories and cultural beliefs.","While travel is often associated with positive ideas in popular culture today, it is also important to consider its darker aspects. Not all travel is voluntary: people may be forced to move due to political exile, war, famine, disease, economic hardship, environmental disaster, or colonialism. Even when travel is chosen freely, it can be dangerous—especially in earlier historical periods. The physical act of traveling exposed people to potential injuries and illnesses. Natural conditions were unpredictable and could threaten modes of transport. There was also an inherent unpredictability in being far from home. The awareness of these dangers shaped stories and cultural beliefs.",117,102,
CT0109,"Objects themselves have rich histories and often undertook journeys of their own, whether through trade, gift giving, or collecting. For conservators, the journey of an item is embedded within its material presence; marks, scars, repairs, and other interventions describe the actions of others who have contributed to its present state. The process of conservation involves the synthesis of material evidence and its placement in time, not just to understand an item’s past but to envision its future preservation. Anthropologists have described the trajectories of material items in terms of their lives, biographies, or itineraries, but such notions are intuitively familiar to conservators, whose actions are fundamentally additive to an item’s journey, both materially and through time.","Objects themselves have rich histories and often undertook journeys of their own, whether through trade, gift giving, or collecting. For conservators, the journey of an item is embedded within its material presence; marks, scars, repairs, and other interventions describe the actions of others who have contributed to its present state. The process of conservation involves the synthesis of material evidence and its placement in time, not just to understand an item’s past but to envision its future preservation. Anthropologists have described the trajectories of material items in terms of their lives, biographies, or itineraries, but such notions are intuitively familiar to conservators, whose actions are fundamentally additive to an item’s journey, both materially and through time.",116,116,
CT0110,"Individual travelers carried things with them that were essential for the journey itself. Clothing and equipment suitable to traversing long distances sometimes set them apart from local residents, and travelers carried personal effects and accessories, such as small books, drinking flasks, and protective amulets, to make the journey easier.","Individual travelers brought items necessary for the journey itself. Clothing and equipment suited to covering long distances sometimes distinguished them from local inhabitants. Travelers also carried personal belongings and accessories—such as small books, drinking flasks, and protective amulets—to make the journey easier.",49,42,
CT0111,"Travelers brought objects acquired on their journeys home with them as well. Holy objects acquired by pilgrims allowed them to bring the blessings of their pilgrimage back from their destination. Images made during travel—whether sketches, paintings, or photographs—captured the experience of the journey for future reflection. Souvenirs purchased during a trip also offered travelers a way of commemorating a journey and gave them something tangible on which to reflect. The advent of commercial global travel networks in many cultures and contexts was accompanied by a flood of photographs, drawings, postcards, mementos, and other means of recording scientific and sentimental experiences abroad. Perhaps the most recognizable artifact of travel over the past 150 years is the picture postcard. These were collected as mementos or mailed to family and friends from abroad, accruing the additional prestige of a foreign stamp and postmark.","Travelers also brought home objects they had acquired during their journeys. Holy objects obtained by pilgrims allowed them to carry the blessings of their pilgrimage back from the destination. Images made during travel—whether sketches, paintings, or photographs—captured the experience of the journey for later reflection. Souvenirs purchased during a trip gave travelers a way to commemorate the journey and provided them with something tangible to reflect upon.

The emergence of commercial global travel networks in many cultures and contexts was accompanied by a flood of photographs, drawings, postcards, mementos, and other means of recording scientific and sentimental experiences abroad. Perhaps the most recognizable artifact of travel over the past 150 years is the picture postcard. These were collected as mementos or mailed to family and friends from abroad, gaining the additional prestige of a foreign stamp and postmark.",140,138,
CT0112,"Most travel we think of involves physically moving between places, but virtual travel (colloquially, “armchair travel”) that takes place in the mind spans time and cultures and is facilitated by books and works of art. Through focused contemplation of a travel account, a map, a cherished souvenir, or images of far-off places, memory and imagination combine to transport someone mentally and to simulate the experience of travel.","Most travel involves physically moving from one place to another. However, virtual travel—often called ""armchair travel""—takes place in the mind. It spans different times and cultures. Books and works of art make this kind of travel possible. When someone focuses deeply on a travel account, a map, a treasured souvenir, or images of distant places, memory and imagination work together. This combination can mentally transport the person and create a simulated experience of travel.",67,74,
CT0113,"While it may not be the first thing we think of when looking at a work of art, environmental factors have shaped everything about it, from how it was made, to how it has been perceived and appreciated, to how it has been preserved for today’s audiences. Dive into the complex and interconnected relationships between art and the environment—from images of the natural world to recycling ancient jades—to see our collections in a whole new way.","Although it may not be the first thing we consider when looking at a work of art, environmental factors have shaped nearly every aspect of it. These factors influence how the work was made, how it has been seen and valued, and how it has been preserved for contemporary audiences. Explore the complex and interconnected relationships between art and the environment—from depictions of the natural world to the reuse of ancient jades—and discover a new perspective on our collections.",76,79,
CT0114," While environmental conditions differ from place to place, contact with nature has been a universal human experience. It’s therefore not surprising that natural motifs—plants, animals, water, the sky—adorn works of art across all cultures and are a consistent source of inspiration and meaning.","While environmental conditions vary from one place to another, contact with nature is a universal human experience. It is therefore not surprising that natural motifs—such as plants, animals, water, and the sky—appear in works of art across all cultures. These motifs are a consistent source of inspiration and meaning.",43,49,
CT0115,"Depictions of landscapes can serve as valuable documentation of specific places, but they can also evoke strong emotions. Images of the natural world can remind us of the beauty and power of nature, evoking feelings of tranquility, wonder, awe, and contemplation.","Depictions of landscapes can function as important records of specific places. At the same time, they can also provoke intense emotions. Images of the natural world can remind us of nature’s beauty and force. They may bring about feelings of calm, wonder, awe, and deep thought.",41,46,
CT0116,"From the earliest Japanese poetry anthology, compiled in the eighth century, to the present day, the beauty of the Japanese landscape has been celebrated in literature and art. At first, landscapes were not an independent subject but were incorporated into the backgrounds of Buddhist paintings, seasonal subjects (shikinami-e), and paintings of famous scenic or sacred sites (meisho-e). Beginning around the thirteenth century, possibly through the influence of the introduction of new modes of ink painting from China and Korea, landscape became an independent subject in Japanese painting. Landscapes of Japan were most often, but not exclusively, painted in the full color mode, which effectively expressed the seasonal changes that are inextricably linked with natural imagery in Japanese poetry and art. Ink painting was usually chosen for varied and dramatic landscapes of China, which most Japanese artists understood through their study of imported paintings, and later, of painting manuals as well. Whether rendered in rich, deep colors or in subtle tones of ink, landscapes by Japanese artists are imbued with a sense of intimate understanding and appreciation of the transient beauty and spiritual significance of the natural world.","From the earliest Japanese poetry anthology, compiled in the eighth century, to the present day, the beauty of the Japanese landscape has been celebrated in literature and art. At first, landscapes were not an independent subject. Instead, they appeared in the backgrounds of Buddhist paintings, seasonal subjects (shikinami-e), and paintings of famous scenic or sacred sites (meisho-e). Around the thirteenth century, landscape became an independent subject in Japanese painting. This may have been influenced by the introduction of new ink painting techniques from China and Korea. Landscapes of Japan were most often, but not exclusively, painted in full color mode. This mode effectively expressed the seasonal changes that are deeply connected to natural imagery in Japanese poetry and art. Ink painting was usually chosen for varied and dramatic landscapes of China. Most Japanese artists understood these landscapes through their study of imported paintings, and later, through painting manuals as well. Whether rendered in rich, deep colors or in subtle tones of ink, landscapes by Japanese artists show a sense of intimate understanding and appreciation. They capture the transient beauty and spiritual significance of the natural world.",187,186,
CT0117,"Travel to misty mountain valleys and foggy ocean beaches through the eyes of great Japanese artists from the sixteenth century on, accompanied by the sounds of the shakuhachi (bamboo flute), in this exploration of nature as an inspiration for Japanese art and music, guided by the virtuoso Kurahashi Yodo II and curator Frank Feltens.",Travel through misty mountain valleys and foggy ocean beaches as seen by great Japanese artists from the sixteenth century onward. You will be accompanied by the sounds of the shakuhachi (bamboo flute). This exploration looks at nature as a source of inspiration for Japanese art and music. It is guided by the virtuoso Kurahashi Yodo II and curator Frank Feltens.,54,60,
CT0118,"For Chinese scholar-officials, viewing landscape paintings not only provided aesthetic delight, but a landscape setting was often vested with meaning, which could range from providing a clue about the season of the painting to conveying more complex meanings. Seeing an image of figures in a remote landscape often referred to the key cultural and political concept of eremitism. The literati, or scholar class, believed in the Confucian notion that government service was a high moral duty. However, if the emperor was corrupt, or if a scholar was faced with serving a dynasty founded by usurping foreign rulers then, following the tradition of eremitism, a true gentleman refused government office. Instead, he became a mountain recluse, or at least assumed the demeanor of a hermit or rustic fisherman, to protest the corruption of moral order. Vested with meaning as a symbol of ethical reclusion, landscape motifs had poignant significance.","For Chinese scholar-officials, viewing landscape paintings was not only a source of aesthetic pleasure. A landscape setting was often vested with meaning. This meaning could range from a clue about the season of the painting to more complex interpretations. For example, an image of figures in a remote landscape often referred to the key cultural and political concept of eremitism.

The literati, or scholar class, believed in the Confucian idea that government service was a high moral duty. However, if the emperor was corrupt, or if a scholar had to serve a dynasty founded by usurping foreign rulers, then—following the tradition of eremitism—a true gentleman refused government office. Instead, he became a mountain recluse, or at least adopted the demeanor of a hermit or rustic fisherman. This was a way to protest the corruption of moral order.

Vested with meaning as a symbol of ethical reclusion, landscape motifs carried poignant significance.",148,151,
CT0119,Careful observation of nature did not only translate to depictions of real places. Artists used their knowledge of the natural world to create imagined landscapes as well.,Careful observation of nature did not only result in depictions of real places. Artists also used their knowledge of the natural world to create imagined landscapes.,27,26,
CT0120,"A full appreciation of Chinese art includes embracing the category of “scholar’s rocks,” alternatively called “spirit stones.”  Scholar’s rocks consist of wondrously shaped and textured rocks, often of limestone, that are collected for placement in a designed garden or are brought indoors for display in a scholar’s study. The size can range from twelve feet or more to tiny enough to be enclosed in a fist. Philosophic and religious texts as well as poetry have a long history of singling out mountains and rocks for special consideration. A saying from the time of Confucius (551 BCE–479 BCE) notes, “The wise take joy in water; the humane take joy in mountains.” At the same time, Daoists pictured mountains as sanctuaries or paradises for immortal beings and used minerals in elixirs for infinite life. Placement of evocative rocks in gardens and homes helped turn a mundane space into a paradise, or at least into an environment conducive to cultivating personal longevity or to the pursuit of eternal life.","To fully appreciate Chinese art, one must understand the category of ""scholar’s rocks,"" also called ""spirit stones."" These are rocks—often limestone—with unusual shapes and textures. They are collected for display in designed gardens or indoors, in a scholar’s study. Their size can range from over twelve feet to small enough to fit in a fist.

Philosophical and religious texts, as well as poetry, have long given special attention to mountains and rocks. A saying from the time of Confucius (551 BCE–479 BCE) states: “The wise take joy in water; the humane take joy in mountains.” At the same time, Daoists viewed mountains as sanctuaries or paradises for immortal beings. They also used minerals in elixirs to seek infinite life.

Placing evocative rocks in gardens and homes helped turn an ordinary space into a paradise—or at least into an environment that supports personal longevity or the pursuit of eternal life.",166,149,
CT0121,"In Chinese tradition, the educated class delighted in rocks as tangible embodiments of the powers of creation and cosmic transformation, and they sometimes rhapsodized about them as eternally faithful “friends.” Gazing upon them could encourage imaginary travel deep into nature. Chinese scholars, poets, painters, and emperors all engaged in collecting rocks, and painters often studied the rocks they collected, treating them as both muse and model for their landscape paintings.","In Chinese tradition, the educated class took pleasure in rocks as physical embodiments of the forces of creation and cosmic change. They sometimes spoke of them with great enthusiasm as eternally loyal “friends.” Looking at these rocks could inspire imaginary journeys deep into nature. Chinese scholars, poets, painters, and emperors all collected rocks. Painters often studied the rocks they had collected, treating them as both a source of inspiration and a model for their landscape paintings.",70,76,
CT0122,"From intimate courtyards to monumental temple, tomb, and pleasure gardens, Asia has been central to the development of cultivated landscapes. The earliest known garden—the biblical Garden of Eden—may have been located in West Asia at the confluence of the Tigris and the Euphrates in present-day Iraq. The very word “paradise” is derived from the walled orchard gardens and hunting parks of ancient Iran, referred to as pardis. This type of enclosed garden became an integral part of Persian architectural landscape for centuries and also often included pavilions to provide shade and relief from the sun. According to written sources, the earliest gardens in China, dating to the Zhou period (ca. 1050–256 BCE), consisted of enclosed hunting grounds reserved for the royal elite. Chinese gardens were often characterized by carefully positioned rocks and pools intended to recreate microcosms of nature at large. In Japan, gardens followed a more naturalistic design and incorporated rolling hills and languid ponds to underline harmony between humans and their surroundings. In the arid landscapes of West and South Asia, one of the most common garden plans depended on a series of interconnected pools and axial watercourses.","From intimate courtyards to monumental temples, tombs, and pleasure gardens, Asia has been central to the development of designed landscapes. The earliest known garden—the Garden of Eden from the Bible—may have been located in West Asia, where the Tigris and Euphrates rivers meet, in present-day Iraq. The word “paradise” comes from the walled orchard gardens and hunting parks of ancient Iran, which were called *pardis*. This type of enclosed garden became a key part of Persian architectural landscape for centuries. These gardens often included pavilions to provide shade and protection from the sun.

According to written sources, the earliest gardens in China date from the Zhou period (around 1050–256 BCE). They were enclosed hunting grounds reserved for the royal elite. Chinese gardens were often defined by carefully placed rocks and pools. These elements were meant to recreate small versions of nature as a whole. In Japan, gardens followed a more naturalistic design. They included rolling hills and calm ponds to emphasize harmony between humans and their environment. In the dry landscapes of West and South Asia, one of the most common garden designs used a series of connected pools and straight water channels.",190,193,
CT0123,"Throughout history, art has served as a reflection of and response to environmental change. Sometimes this change is deliberately brought about through human beings adapting to and altering their surrounding environment. Cultural landscapes—including the ways that humans have built on, altered, and imagined natural environments—play a significant role in how we understand the world we inhabit.","Throughout history, art has reflected and responded to environmental change. Sometimes this change is deliberately caused by humans adapting to and transforming their surroundings. Cultural landscapes—including how humans have built on, changed, and imagined natural environments—play a key role in how we understand the world we live in.",56,48,
CT0124,"Works of art can bear witness to the environmental changes that have taken place throughout recorded history. Depictions of animals from regions where those animals no longer exist, for example, can tell us about migrations or extinctions.","Works of art can bear witness to environmental changes that have occurred throughout recorded history. For example, images of animals from regions where those animals no longer exist can inform us about migrations or extinctions.",37,35,
CT0125,"Humans have always had an impact on the environments where they live, but the scale of that impact dramatically increased with industrialization. In the United States and Europe, factories and advances in transportation sprung up to create a range of consumer goods and ways to travel with new ease and speed. Largely coal powered, these machines spewed pollution that artists such as Whistler sought to visualize in paint.","Humans have always affected the environments they inhabit. However, the scale of that impact increased dramatically with industrialization. In the United States and Europe, factories and advances in transportation emerged rapidly. They produced a range of consumer goods and enabled new ease and speed of travel. These machines were largely powered by coal. They emitted pollution that artists such as Whistler sought to visualize in paint.",68,66,
CT0126,"Similarly, the infusion of Western technology into Japan from the beginning of the Meiji era (1868–1912) spurred widespread visual documentation of the new developments. Railroad transportation, telegraphic communication, gas-fueled lighting, steam-powered river and ocean vessels, and new materials and designs for bridges and buildings were crammed into the Japanese landscape over two decades.","Similarly, the introduction of Western technology into Japan from the start of the Meiji era (1868–1912) led to extensive visual documentation of these new developments. Over two decades, the Japanese landscape was filled with railroads, telegraph systems, gas lighting, steam-powered ships for rivers and oceans, and new materials and designs for bridges and buildings.",53,54,
CT0127,"Contemporary artists are increasingly exploring the impact of climate change on the natural world and human communities, whether their goal is to raise awareness about the urgent need to address climate change, to highlight the social and political issues that are bound up in environmental degradation, or to envision alternative futures and inspire hope and action.","Contemporary artists are increasingly examining how climate change affects the natural world and human communities. Their goals vary: some aim to raise awareness about the urgent need to address climate change. Others highlight the social and political issues connected to environmental degradation. Still others imagine alternative futures, seeking to inspire hope and action.",56,53,
CT0128,"The creation of art itself impacts and is impacted by the environment. Stones and precious metals need to be mined. Wood needs to be harvested. Clay is extracted from the earth. Plants need to be gathered. Many works of art make use of animal products, such as parchment, feathers, horn, and ivory. Different production techniques require burning fuel sources for melting, firing, and glazing. The gathering of raw materials and their transformation into art objects is not without impact on the environment and has at times come at the expense of the exploitation of natural resources and people.","The creation of art both affects and is affected by the environment. Stones and precious metals must be mined. Wood must be harvested. Clay is taken from the earth. Plants must be collected. Many artworks use animal products, such as parchment, feathers, horn, and ivory. Different production techniques require burning fuel for melting, firing, and glazing. The collection of raw materials and their transformation into art objects has consequences for the environment. At times, this has come at the cost of exploiting natural resources and people.",98,86,
CT0129,"While recycling may seem like a very recent phenomenon, materials have long been reused in the creation of works of art, whether due to the scarcity of materials or to the value placed on an existing object. For example, since jade was such a prestigious medium and a valuable commodity in ancient China, broken or out-of-fashion articles were not discarded but were instead recycled to make new objects. This appears to be especially true in the late Shang dynasty (ca. 1250–1050 BCE). Archaeologists working at the late Shang capital of Anyang have found that, possibly due to the scarcity of resources at a time of high demand, earlier Stone Age (ca. 5000–1700 BCE) objects were being transformed into decorated jewelry and other items that held more interest and meaning to the Shang people. All three pendants shown here were made by cutting up a special kind of Neolithic square tube called a cong, which had lost its ritual significance by Shang times. It is noteworthy that the recycled cong used here represent different Stone Age cultures dispersed across north and south China.","While recycling may seem like a recent phenomenon, materials have actually been reused in art for a long time. This happened either because materials were scarce or because an existing object was considered valuable.  

For example, in ancient China, jade was a highly prestigious material and a valuable commodity. Broken or out-of-fashion jade objects were not thrown away. Instead, they were recycled to create new items. This practice seems to have been especially common during the late Shang dynasty (ca. 1250–1050 BCE).  

Archaeologists working at Anyang, the late Shang capital, have found that earlier Stone Age objects (ca. 5000–1700 BCE) were transformed into decorated jewelry and other items. These new objects held more meaning and interest for the Shang people. This may have been due to a shortage of resources at a time of high demand.  

All three pendants shown here were made by cutting up a special type of Neolithic square tube called a *cong*. By the Shang period, the *cong* had lost its original ritual significance. It is worth noting that the recycled *cong* used here come from different Stone Age cultures, spread across both northern and southern China.",182,191,
CT0130,"Environmental conditions can significantly impact the preservation of works of art. Factors such as temperature, humidity, light, and pollution affect the chemical and physical properties of materials in different ways, causing damage and degradation to objects over time. On a larger scale, major environmental changes such as temperature shifts and more destructive weather patterns can threaten heritage sites around the world. Conservators play a pivotal role in safeguarding the objects in the museum’s collections. Read about conservation and scientific research initiatives at the National Museum of Asian Art. The Smithsonian Institution acknowledges climate change as the existential threat of our time. Learn more about the Smithsonian’s sustainability initiatives.","Environmental conditions can have a strong effect on how well works of art are preserved. Factors such as temperature, humidity, light, and pollution influence the chemical and physical properties of materials in different ways. Over time, these factors cause damage and degradation to objects. On a larger scale, major environmental changes—such as shifts in temperature and more destructive weather patterns—can threaten heritage sites around the world. Conservators play a key role in protecting the objects in the museum’s collections. Read about conservation and scientific research initiatives at the National Museum of Asian Art. The Smithsonian Institution considers climate change to be the most serious threat of our time. Learn more about the Smithsonian’s sustainability initiatives.",108,115,
CT0131,"A color of vitality, passion, good fortune, and celebration, red has undeniable energy. It catches our eye and stirs our blood, forcing us to take notice. From glittering stones to ruddy earth, from insects to minerals, learn about various ways that people have made and understood red through examples drawn from across the museum’s collections.","Red is a color of vitality, passion, good fortune, and celebration. It has undeniable energy. It catches our eye and stirs our blood, forcing us to pay attention. From glittering stones to ruddy earth, from insects to minerals, this text explores various ways that people have created and interpreted red. The examples come from across the museum’s collections.",55,58,
CT0132,"Several metal compounds (that include iron, mercury, or lead) form commonly used historic colored pigments. These compounds may be found, mined, or produced. Iron compounds in earth pigments can have different colors. Red iron earths are readily found or can be manufactured and have been discovered in many applications, including pottery and paints.","Several metal compounds—including those containing iron, mercury, or lead—are commonly used to create historic colored pigments. These compounds can be found in nature, mined, or artificially produced. Iron compounds found in earth pigments can vary in color. Red iron earths are easily obtained from natural sources or can be manufactured. They have been identified in many applications, such as pottery and paints.",53,62,
CT0133,"Similarly, mercury-based pigments are made from grinding the red mineral cinnabar. Synthetic versions have long been produced and are referred to as vermilion. This deep red pigment, though toxic, was used in burial ceremonies, incorporated in lacquers, and adorns paintings and documents.","Similarly, mercury-based pigments are produced by grinding the red mineral cinnabar. Synthetic versions have been manufactured for a long time and are called vermilion. This deep red pigment, although toxic, was used in burial ceremonies, added to lacquers, and appears in paintings and documents.",42,44,
CT0134,"While red lead has a naturally forming mineral equivalent (minimum), it was manufactured far more commonly for use as a pigment. In general, lead compounds were heated under conditions favorable to produce the desired colored material and minimizing the formation of others.","While red lead has a naturally occurring mineral counterpart (minimum), it was much more commonly manufactured for use as a pigment. In general, lead compounds were heated under conditions that favored the production of the desired colored material, while limiting the formation of other compounds.",42,45,
CT0135,Red copper oxide or cuprite is found as a degradation product on bronzes and forms by the reaction of the copper from the bronze and the atmosphere.,"Red copper oxide, also known as cuprite, appears as a degradation product on bronzes. It forms through a reaction between the copper in the bronze and the atmosphere.",27,28,
CT0136,"Plants and animals can also be sources of reds used in artworks. Madder root and safflower each may have their color extracted, purified, and prepared for use in objects such as textiles and prints. The conditions in which the dye or lake is prepared can change the final color. Scale insects (such as lac and cochineal) are another source. Such insects were harvested, with the red color extracted and prepared for use as a pigment or dye. When possible, determining the colorants used in artworks can shed light on historical trade routes due to the limited native habitat of these insects.","Plants and animals can also provide reds used in artworks. Madder root and safflower can have their color extracted, purified, and prepared for use in objects like textiles and prints. The conditions in which the dye or lake is prepared can change the final color. Scale insects (such as lac and cochineal) are another source. These insects were harvested, and the red color was extracted and prepared for use as a pigment or dye. When possible, identifying the colorants used in artworks can reveal information about historical trade routes, because these insects live only in specific native habitats.",101,98,
CT0137,"Dried cochineal insects. Image courtesy of Conservation and Scientific Research, National Museum of Asian Art, Smithsonian Institution
Red also occurred naturally in the form of precious and semi-precious stones, such as rubies, garnets, spinels, and carnelians. Prized for their color and rarity, they were valuable gifts and were often worn by elites or used to adorn luxury items.","Dried cochineal insects. Image courtesy of Conservation and Scientific Research, National Museum of Asian Art, Smithsonian Institution

Red also occurred naturally in precious and semi-precious stones, such as rubies, garnets, spinels, and carnelians. These stones were valued for their color and rarity. They were often given as important gifts. Elites frequently wore them, or they were used to decorate luxury objects.",58,61,
CT0138,"Rubrication, the practice of writing portions of a text in red ink, helped visually underscore certain information and became particularly common in European manuscripts after the seventh century. Red was sometimes used for the angular Kufic script in in copies of the Qur’an made between the eighth and eleventh centuries CE to indicate vocalization; it stood out next to black- or brown-inked calligraphy. Red was also commonly used in the paste for the inked seals that were added to finished works of Chinese painting or calligraphy; it contrasted against black ink writing and images. The seal might give the name of the artist or his studio, the collector, or other private individuals, and it occasionally expresses a favorite brief saying.","Rubrication—the practice of writing parts of a text in red ink—helped visually emphasize certain information. This technique became especially common in European manuscripts after the seventh century. In copies of the Qur’an made between the eighth and eleventh centuries CE, red was sometimes used for the angular Kufic script to indicate vocalization. The red stood out against black- or brown-inked calligraphy. Red was also commonly used in the paste for inked seals that were added to finished works of Chinese painting or calligraphy. There, it contrasted with black ink writing and images. The seal might give the name of the artist or his studio, the collector, or other private individuals. Occasionally, it also expresses a favorite brief saying.",120,118,
CT0139,"Love, passion, importance—red carries many positive associations today, and has throughout history. In ancient Egypt, pharaohs were depicted in red due to its association with royalty and passage through the afterlife. In China, red is auspicious—associated with life-generating energy (the sun, blood, and fire)—and is the color of celebrations and prosperity.","Love, passion, importance—red carries many positive associations today, and has throughout history. In ancient Egypt, pharaohs were depicted in red because of its connection to royalty and the journey through the afterlife. In China, red is considered auspicious—it is linked to life-giving energy (the sun, blood, and fire)—and is the color of celebrations and prosperity.",51,55,
CT0140,"Red is still associated with festivities and happiness in Chinese culture today. Learn more about Lunar New Year, when families decorate windows with red paper cuttings and adorn doors with couplets expressing auspicious wishes. Watch and learn how Chinese paper cuttings are made, from the Smithsonian Center for Folklife and Cultural Heritage.","In Chinese culture, red continues to symbolize celebration and joy. Discover more about Lunar New Year, a time when families place red paper cuttings on windows and hang couplets on doors to express good fortune. Observe the process of making Chinese paper cuttings, presented by the Smithsonian Center for Folklife and Cultural Heritage.",52,53,
CT0141,"Red can carry more negative associations as well, such as with warfare, rage, and destruction. The color of blood, there is a visceral quality to red that resonates uniquely with the human psyche. Haunted by the traces that the human body leaves behind, contemporary artist Chiharu Shiota’s 2015 installation “Over the Continents” amassed personal memories through an accumulation of nearly four hundred individual shoes. Collected by the artist, each shoe came with a note from the donor describing lost individuals and past moments. Almost four miles of red yarn wrapped around the shoes and attached to a single point in the museum’s Sackler pavilion, evoking the artist’s attention to the fundamental ties that connect humans to one another and the world.","Red can also carry more negative meanings, such as those related to warfare, rage, and destruction. As the color of blood, red has a visceral quality that resonates uniquely with the human psyche. Haunted by the traces the human body leaves behind, contemporary artist Chiharu Shiota created the 2015 installation *“Over the Continents.”* In this work, she gathered personal memories through an accumulation of nearly four hundred individual shoes. Each shoe was collected by the artist and came with a note from the donor, describing lost individuals and past moments. Almost four miles of red yarn were wrapped around the shoes and attached to a single point in the museum’s Sackler pavilion. This arrangement evokes the artist’s focus on the fundamental ties that connect humans to one another and to the world.",121,132,
CT0142,"Whether it’s in the form of growing plants, precious stones, or deliberately blended pigments, there’s a human impulse to surround ourselves with green in the art we create, the environments we inhabit, and the spaces we build. Green evokes fertile landscapes, growth and prosperity, and even health and wellness. Learn about how green has been made and understood across various cultures and traditions represented in the museum’s collections.","Whether expressed through living plants, precious stones, or carefully mixed pigments, humans have a strong impulse to surround themselves with green—in the art they create, the environments they live in, and the spaces they build. Green suggests fertile landscapes, growth, prosperity, and even health and well-being. Explore how green has been produced and interpreted across different cultures and traditions represented in the museum’s collections.",68,64,
CT0143,"While there aren’t many plant sources of green dyes in the art world, some Indian paintings use beetle wings to mimic shiny green emeralds. In very special works of art, emeralds could be carved to make unique objects, or were made into jewelry.","While green plant-based dyes are rare in art, certain Indian paintings incorporate beetle wings to imitate the reflective quality of green emeralds. In exceptional works, emeralds were carved into one-of-a-kind objects or set into jewelry.",43,35,
CT0144,"The green patina on copper and bronze objects occurs as the copper corrodes. Patina occurs naturally when copper comes into contact with salty or acidic surroundings. See, for instance, how a range of corrosion products affects the surface color of the ancient Chinese bronze ritual vessel below: most of the surface is covered with a smooth, tin oxide-stained pale green with copper compounds, but there are also numerous scattered small patches of dull red cuprite, and the bright, powdery green seen here and there represents copper chloride. Explore this object in 3D.","The green patina on copper and bronze objects forms as the copper corrodes. Patina occurs naturally when copper is exposed to salty or acidic environments. For example, look at the ancient Chinese bronze ritual vessel below: most of its surface is covered with a smooth, pale green color, stained by tin oxide and copper compounds. However, there are also many small, scattered patches of dull red cuprite. The bright, powdery green seen in some areas is copper chloride. Explore this object in 3D.",92,83,
CT0145,"Copper corrosion products can be taken advantage of to create man-made copper green pigments; more commonly, however, the green mineral malachite can be ground to make paints. Malachite is often used in paintings in China.","Copper corrosion products can be used to create man-made copper green pigments. More commonly, however, the green mineral malachite can be ground to produce paints. Malachite is frequently used in paintings in China.",35,33,
CT0146,"Fine-ground malachite. Image courtesy of Conservation and Scientific Research, National Museum of Asian Art, Smithsonian Institution
Copper, together with lead, is often the basis of green glazes in ceramics. Mixtures of copper with yellow particles of lead tin oxide or lead antimony oxide are also used for green enamels.","Fine-ground malachite. Image courtesy of Conservation and Scientific Research, National Museum of Asian Art, Smithsonian Institution.

Copper, together with lead, is often the base material for green glazes in ceramics. Mixtures of copper with yellow particles—such as lead tin oxide or lead antimony oxide—are also used to create green enamels.",49,50,
CT0147,"“Celadon” refers to a large family of high-fired ceramics. Their glazes are colored by small percentages of iron oxide. When fired in an oxygen-deprived, or reducing, atmosphere, the glazes turn variable shades of bluish green, traditionally described with the French word céladon. The word is commonly believed to have been derived from a seventeenth-century French drama, L’Astrée, in which a shepherd named Céladon appears dressed in a gray-green robe. Some modern scholars prefer the term “green ware,” but the poetic French name is more likely to remind a reader that celadon ceramics can exhibit a broad range of colors, from sky blue to sea green.","**Adapted Text:**

""Celadon"" describes a large group of high-fired ceramics. Their glazes contain small amounts of iron oxide, which gives them color. When these glazes are fired in an atmosphere without oxygen—called a reducing atmosphere—they turn into different shades of bluish green. This color is traditionally called by the French word *céladon*.

It is commonly believed that the word comes from a 17th-century French play, *L’Astrée*. In this play, a shepherd named Céladon appears wearing a gray-green robe.

Some modern scholars prefer the term ""green ware."" However, the poetic French name is more likely to remind a reader that celadon ceramics can show a wide range of colors—from sky blue to sea green.",105,113,
