text_id,strategy,voice_total,accuracy_total,accessibility,comment,parse_success,raw_output,Hedging,Attribution,Art Terms,Semantic Similarity,Entity Preservation,BERTScore F1
CT0085,persona3,3.0,4.0,5.0,,True,"{""voice_professional_tone"": 3, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 3, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text simplifies the tone, making it feel less authoritative and more conversational, which detracts from the original curatorial voice. However, it retains the interpretative framing and thematic connections."", ""voice_preservation"": 3, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved, but some nuances regarding Monet's artistic process are less emphasized, leading to a slight reduction in depth."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The language is clear and accessible, making it suitable for a broader audience while maintaining essential content."", ""accessibility"": 5}",1.6,0.0,2.4,0.9010004997253418,0.4,0.9339081048965454
CT0086,lexical,4.0,4.0,5.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 5, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text retains a professional tone and interpretative framing, though it leans slightly more casual. The domain-specific vocabulary is mostly preserved, maintaining a sense of authority."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are accurately conveyed, with only minor omissions that do not significantly impact understanding."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The language is simplified effectively for the intended audience, enhancing clarity while retaining essential content."", ""accessibility"": 5}",0.0,0.0,7.142857142857142,0.993472158908844,1.0,0.985605537891388
CT0086,persona2,4.0,5.0,4.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 5, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text maintains a professional tone and preserves the interpretative framing of the original, though it slightly shifts the register. The use of domain-specific language is appropriate for the audience."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 5, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""All central themes and factual details are accurately retained, ensuring the original meaning is preserved."", ""meaning_preservation"": 5, ""accessibility_language_simplicity"": 4, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 4, ""accessibility_audience_appropriateness"": 4, ""accessibility_rationale"": ""The text is simplified appropriately for the intended audience while maintaining clarity and essential content."", ""accessibility"": 4}",0.0,0.0,5.263157894736842,0.990315079689026,0.8888888888888888,0.9716238975524902
CT0086,persona3,4.0,4.0,5.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text retains a professional tone and interpretative framing, though it is slightly more conversational. The domain-specific vocabulary is simplified but still appropriate for a general audience."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved accurately, with only minor contextual details slightly less emphasized."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The language is clear and accessible, making it suitable for a broader audience while maintaining essential content."", ""accessibility"": 5}",0.0,0.0,4.761904761904762,0.984349012374878,0.8888888888888888,0.9584928154945374
CT0086,persona1,3.0,4.0,5.0,,True,"{""voice_professional_tone"": 3, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 3, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text shifts to a more conversational tone, which detracts from the professional voice of the original. However, it retains the interpretative framing and narrative authority."", ""voice_preservation"": 3, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved, though some contextual richness is lost in the simplification."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The text is highly accessible, using clear language and structure appropriate for a general audience while maintaining essential content."", ""accessibility"": 5}",0.0,0.0,5.970149253731343,0.9823110103607178,1.0,0.9535303115844728
CT0087,lexical,3.0,4.0,4.0,,True,"{""voice_professional_tone"": 3, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 3, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text simplifies the original tone, making it feel less authoritative and more casual, which detracts from the curatorial voice. However, the interpretative framing remains largely intact."", ""voice_preservation"": 3, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved, but some nuances in the descriptions are lost, affecting the depth of understanding."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 4, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 4, ""accessibility_audience_appropriateness"": 4, ""accessibility_rationale"": ""The text is simplified appropriately for a broader audience, enhancing clarity while retaining essential content."", ""accessibility"": 4}",0.6711409395973155,0.0,3.355704697986577,0.9788169860839844,1.0,0.9783056974411012
CT0087,persona1,3.0,4.0,5.0,,True,"{""voice_professional_tone"": 3, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 3, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text simplifies the original's tone, making it more conversational, which detracts from the professional curatorial voice. However, it retains the interpretative framing and authority in discussing the artwork."", ""voice_preservation"": 3, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved, but some nuances and contextual details are slightly less emphasized, affecting the depth of understanding."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The language is clear and accessible for a general audience, with appropriate simplifications that enhance understanding without trivializing the content."", ""accessibility"": 5}",2.702702702702702,0.0,2.027027027027027,0.9093546867370604,0.5714285714285714,0.9204635620117188
CT0087,persona3,4.0,4.0,5.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text retains a professional tone and interpretative framing, though it is slightly more conversational. The use of domain-specific language is appropriate for the audience."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved, with only minor omissions that do not significantly impact understanding."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 5, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The language is clear and accessible, with appropriate simplifications that match the intended audience's level of expertise."", ""accessibility"": 5}",1.7964071856287425,0.0,1.7964071856287425,0.8992428779602051,0.5714285714285714,0.9141721725463868
CT0087,persona2,4.0,5.0,5.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 5, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text maintains a professional tone and preserves the interpretative framing of the original, though it simplifies some language. The authority of the original is mostly retained, with minor adjustments for clarity."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 5, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""All central themes and factual details are accurately preserved, ensuring the same understanding of the artwork."", ""meaning_preservation"": 5, ""accessibility_language_simplicity"": 4, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The text is simplified appropriately for a non-native audience with art knowledge, maintaining clarity and comprehension without losing essential content."", ""accessibility"": 5}",0.0,0.0,2.409638554216868,0.9045370817184448,0.8571428571428571,0.9091676473617554
CT0088,lexical,4.0,4.0,4.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text retains a professional tone and interpretative framing, though some simplifications slightly shift the voice. Domain-specific vocabulary is mostly preserved, maintaining authority."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are accurately conveyed, with only minor omissions that do not significantly impact understanding."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 4, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 4, ""accessibility_audience_appropriateness"": 4, ""accessibility_rationale"": ""The text is simplified appropriately for the intended audience, enhancing clarity while retaining essential content."", ""accessibility"": 4}",0.9174311926605504,0.4587155963302752,6.422018348623854,0.9623157382011414,1.0,0.9779285788536072
CT0088,persona1,3.0,4.0,5.0,,True,"{""voice_professional_tone"": 3, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 3, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text simplifies the tone, making it more conversational, which detracts from the original's professional voice. However, it retains the interpretative framing and narrative authority."", ""voice_preservation"": 3, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved, though some nuances are lost in the simplification process."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The text is highly accessible, using clear language and structure appropriate for a general audience while maintaining essential content."", ""accessibility"": 5}",1.6483516483516485,0.5494505494505495,6.593406593406594,0.8787948489189148,0.4285714285714285,0.9031348824501038
CT0088,persona2,4.0,4.0,4.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text maintains a professional tone and interpretative framing, though it is slightly more accessible. The domain-specific vocabulary is preserved, contributing to a consistent curatorial voice."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are accurately retained, with only minor omissions that do not significantly impact understanding."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 4, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 4, ""accessibility_audience_appropriateness"": 4, ""accessibility_rationale"": ""The text simplifies complex vocabulary and sentence structures appropriately for the intended audience, enhancing comprehension without losing essential content."", ""accessibility"": 4}",0.4854368932038834,0.4854368932038834,6.310679611650485,0.9256218075752258,0.5714285714285714,0.9418596029281616
CT0088,persona3,4.0,4.0,5.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text maintains a professional tone and interpretative framing, though it is slightly more accessible. The domain-specific vocabulary is simplified but still retains authority."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved, with only minor contextual details slightly less emphasized."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The language is simplified effectively for the intended audience, enhancing clarity and comprehension without losing essential content."", ""accessibility"": 5}",1.7699115044247788,0.4424778761061947,5.3097345132743365,0.9262584447860718,0.5,0.9244019389152528
CT0089,persona1,3.0,4.0,5.0,,True,"{""voice_professional_tone"": 3, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 3, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text simplifies the original's tone, making it more conversational, which detracts from the professional curatorial voice. However, it retains the interpretative framing and authority in its claims."", ""voice_preservation"": 3, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved, though some contextual nuances are slightly less emphasized, impacting the depth of understanding."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The language is clear and accessible, making it suitable for a broader audience while maintaining essential content."", ""accessibility"": 5}",3.3057851239669422,0.0,1.6528925619834711,0.9620958566665648,0.5833333333333334,0.9443873167037964
CT0089,lexical,4.0,4.0,4.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 5, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text retains a professional tone and authoritative voice, though it is slightly less formal than the original. The interpretative framing remains intact, effectively linking the themes of martyrdom and persecution."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved, with only minor changes in wording that do not alter the meaning. However, the term 'destruction' instead of 'devastation' slightly weakens the impact."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 4, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 4, ""accessibility_audience_appropriateness"": 4, ""accessibility_rationale"": ""The language is simplified appropriately for a broader audience while maintaining clarity and essential content, making it accessible without being overly simplistic."", ""accessibility"": 4}",0.9090909090909092,0.0,1.818181818181818,0.9874265193939208,1.0,0.9905766844749452
CT0089,persona2,4.0,5.0,5.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 5, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text maintains a professional tone and retains the original's interpretative framing, though it simplifies some language. The authority of the original is mostly preserved, but slight shifts in tone are noticeable."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are accurately conveyed, with only minor omissions that do not significantly impact understanding."", ""meaning_preservation"": 5, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The language is simplified effectively for the intended audience, enhancing clarity while maintaining essential content."", ""accessibility"": 5}",0.8620689655172413,0.0,0.8620689655172413,0.974104344844818,0.9166666666666666,0.952100932598114
CT0089,persona3,4.0,4.0,5.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text maintains a professional tone and preserves the interpretative framing of the original, though it simplifies some language. The authority of the original is mostly retained, but the adaptation leans slightly towards a more accessible style."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are accurately conveyed, with only minor contextual details slightly less emphasized, but the overall meaning remains intact."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The language is simplified effectively for the intended audience, making it more comprehensible while retaining essential content and clarity."", ""accessibility"": 5}",1.694915254237288,0.0,0.847457627118644,0.9477114081382751,0.5833333333333334,0.9427341818809508
CT0090,lexical,3.0,4.0,4.0,,True,"{""voice_professional_tone"": 3, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 3, ""voice_narrative_authority"": 3, ""voice_rationale"": ""The adapted text simplifies the tone and language, which somewhat diminishes the professional voice of the original. While the interpretative framing is mostly preserved, the overall authority feels lessened due to the more casual language."", ""voice_preservation"": 3, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are retained accurately, though some nuances in the original's context are slightly less emphasized."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 4, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 4, ""accessibility_audience_appropriateness"": 4, ""accessibility_rationale"": ""The text is simplified appropriately for a broader audience, maintaining clarity while ensuring essential content is accessible."", ""accessibility"": 4}",1.0,0.0,3.0,0.9690883159637452,1.0,0.964996576309204
CT0090,persona1,3.0,4.0,5.0,,True,"{""voice_professional_tone"": 3, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 3, ""voice_narrative_authority"": 3, ""voice_rationale"": ""The adapted text shifts to a more conversational tone, which detracts from the original's professional voice. While it retains the interpretative framing, the overall authority is diminished."", ""voice_preservation"": 3, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved, but some nuances and contextual richness are lost, affecting the depth of understanding."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The text is effectively simplified for a broader audience, enhancing clarity and comprehension without significant loss of content."", ""accessibility"": 5}",0.7407407407407408,0.0,5.185185185185185,0.8991775512695312,0.6666666666666666,0.9018808603286744
CT0090,persona2,4.0,4.0,5.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 5, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text retains a professional tone and interpretative framing, though it is slightly more conversational. The domain-specific vocabulary is mostly preserved, maintaining a sense of authority."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are accurately conveyed, with only minor omissions that do not significantly impact understanding."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The language is simplified effectively for the intended audience, enhancing clarity while retaining essential content."", ""accessibility"": 5}",0.9433962264150944,0.0,5.660377358490567,0.9630868434906006,0.8333333333333334,0.957404613494873
CT0090,persona3,3.0,4.0,5.0,,True,"{""voice_professional_tone"": 3, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 3, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text simplifies the tone and language, making it feel less formal and authoritative, which detracts from the original curatorial voice. However, it retains the interpretative framing and thematic connections."", ""voice_preservation"": 3, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved, but some nuances and contextual information are slightly less detailed, affecting depth."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The text is highly accessible, using clear language and structure appropriate for a general audience while maintaining essential content."", ""accessibility"": 5}",1.5873015873015872,0.0,4.761904761904762,0.9002639055252075,0.8333333333333334,0.9216651320457458
CT0091,lexical,3.0,4.0,5.0,,True,"{""voice_professional_tone"": 3, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 3, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text simplifies the language but loses some of the original's professional tone, making it feel less authoritative. However, the interpretative framing remains largely intact."", ""voice_preservation"": 3, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved, though some nuances are lost in simplification."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The text is highly accessible, with clear language and structure suitable for a broader audience while retaining essential content."", ""accessibility"": 5}",0.8333333333333334,0.0,4.166666666666666,0.980149507522583,0.8571428571428571,0.972098469734192
CT0091,persona1,3.0,4.0,5.0,,True,"{""voice_professional_tone"": 3, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 3, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text simplifies the original's tone, making it more conversational, which detracts from the professional voice. However, it retains the interpretative framing and authority in discussing the painting's themes."", ""voice_preservation"": 3, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved, but some nuances are lost in the simplification process."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The text is highly accessible, using clear language and structure appropriate for a general audience while maintaining essential content."", ""accessibility"": 5}",0.8547008547008548,0.0,5.128205128205128,0.9655911922454834,0.5714285714285714,0.932076334953308
CT0091,persona2,4.0,5.0,5.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 5, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text retains a professional tone and authoritative voice, though it is slightly more accessible. The interpretative framing remains intact, effectively conveying the original's insights."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 5, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""All central themes and factual details are preserved accurately, ensuring the original meaning is conveyed without distortion."", ""meaning_preservation"": 5, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The language is simplified appropriately for non-native speakers with art knowledge, enhancing clarity while maintaining essential content."", ""accessibility"": 5}",0.7352941176470588,0.0,5.147058823529411,0.937940239906311,0.7142857142857143,0.9206032156944276
CT0091,persona3,4.0,4.0,5.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text maintains a professional tone and interpretative framing, though it is slightly more conversational. Domain-specific vocabulary is preserved, and the narrative authority remains strong."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are accurately conveyed, with only minor details omitted that do not significantly impact understanding."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The language is simplified effectively for the intended audience, enhancing clarity while retaining essential content."", ""accessibility"": 5}",0.8064516129032258,0.0,4.838709677419355,0.9756962060928344,0.7142857142857143,0.9488903880119324
CT0092,lexical,4.0,5.0,4.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 5, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text retains a professional tone and authoritative voice, though it leans slightly towards a more accessible style. The interpretative framing remains intact, preserving the original's thematic connections."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 5, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""All central themes, facts, and contextual details are accurately preserved, ensuring the same understanding as the original."", ""meaning_preservation"": 5, ""accessibility_language_simplicity"": 4, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 4, ""accessibility_audience_appropriateness"": 4, ""accessibility_rationale"": ""The text simplifies language and structure appropriately for the intended audience while maintaining essential content and clarity."", ""accessibility"": 4}",2.5,0.0,6.666666666666667,0.9957361221313475,1.0,0.9885331988334656
CT0092,persona1,3.0,4.0,5.0,,True,"{""voice_professional_tone"": 3, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 3, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text shifts to a more conversational tone, which detracts from the original's professional voice, but it retains the interpretative framing and narrative authority."", ""voice_preservation"": 3, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved, though some contextual nuances are slightly simplified."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The text is effectively simplified for a broader audience while maintaining clarity and essential content."", ""accessibility"": 5}",0.7692307692307693,0.0,5.384615384615385,0.9615824222564696,0.7857142857142857,0.9313609004020692
CT0092,persona2,4.0,4.0,5.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 5, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text retains a professional tone and authoritative voice, though it is slightly more accessible. The interpretative framing remains intact, reflecting the original's insights."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved accurately, with only minor contextual details slightly less emphasized."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The language is simplified effectively for the intended audience, enhancing clarity while maintaining essential content."", ""accessibility"": 5}",2.586206896551724,0.0,6.0344827586206895,0.9830967783927916,0.9285714285714286,0.9687646627426147
