ID,CuratorialText,persona3_adapted,word_count_original,word_count_adapted,error
CT0208,"Full-scale drawings for the Oddi Altarpiece reveal the workshop practices that Raphael had absorbed during his training and collaboration with Perugino. Dazzling studies on paper also show how he worked in a variety of media—black chalk, pen and ink, and metalpoint on prepared paper—often with a virtuosic command of technique. Drawings such as these likely served as his calling card and undoubtedly impressed his patrons.","Full-scale preparatory drawings for the Oddi Altarpiece reveal the studio methods that Raphael had learned during his training and collaboration with Perugino. Brilliant studies on paper also show how he worked in a variety of materials—black chalk, pen and ink, and a technique called metalpoint (using a metal stylus on specially coated paper)—often with a masterful command of his craft. Drawings like these likely served as his professional calling card and certainly impressed his patrons.",65,75,
CT0209,"Raphael may have been drawn to Florence after hearing fellow painters rave about rival full-scale designs (cartoons) for spectacular murals there by Leonardo and Michelangelo. Related works in this gallery convey the electrifying novelty and arresting sculptural power of those unrealized projects. While in Florence between 1504 and 1508, Raphael also studied Michelangelo’s sculptures and Leonardo’s paintings and drawings, promptly and seamlessly adapting aspects of their styles and techniques in his work.","Raphael may have been drawn to Florence after hearing fellow painters praise the rival full-scale preparatory drawings (called cartoons) that Leonardo and Michelangelo had created for spectacular wall paintings there. Works in this gallery related to those projects convey their electrifying novelty and striking, sculpture-like power—even though the murals themselves were never completed. During his time in Florence, from 1504 to 1508, Raphael also studied Michelangelo’s sculptures and Leonardo’s paintings and drawings, quickly and smoothly incorporating elements of their styles and techniques into his own work.",72,86,
CT0210,"Raphael also learned from his peers’ revolutionary approaches to inventing compositions. Leonardo’s theories about “sketching quickly,” in the fervor of artistic inspiration, transformed Raphael’s methods. Asserting that the effort to finish drawings and puzzle out details could dry up fresh ideas, Leonardo advised working out concepts in “rough sketches,” like a poet scrawling the first draft of a verse in messy handwriting with crossed-out words. Before Florence, Raphael had tended to develop compositions in a more artisanal way, figure by detailed figure, as he had learned from Perugino. Now, spontaneous sketching led him to more organic compositions pulsating with movement and vivid expression.","Raphael also learned from his peers’ groundbreaking ways of creating compositions. Leonardo’s ideas about “sketching quickly,” in the heat of artistic inspiration, changed how Raphael worked. Leonardo believed that spending too much effort finishing drawings and working out small details could stifle fresh ideas. He advised developing concepts in “rough sketches,” much like a poet writing a first draft in messy handwriting with crossed-out words. Before his time in Florence, Raphael had tended to build his compositions in a more step-by-step, craft-based way—working figure by detailed figure, as he had learned from his teacher Perugino. Now, spontaneous sketching led him to create more natural, flowing compositions full of movement and lively expression.",103,112,
CT0211,"The exposure to Leonardo’s and Michelangelo’s art infused Raphael’s compositions with a sense of space, sculptural monumentality, and expressive force. This was the result of an enormous amount of experimentation on paper. Sequences of drawings—from a sheet of sketches to studies of an arrangement based on three-dimensional clay or wax models—reveal Raphael’s increasingly disciplined approach to the design process. Working in orderly steps, for example, he gradually animated a pyramidal composition (favored by Leonardo), which could seem static, by building a dynamic interplay of gestures and gazes among the figures.","Exposure to the art of Leonardo and Michelangelo gave Raphael’s works a greater sense of space, a more solid, almost sculptural presence, and a powerful emotional impact. This came from an enormous amount of experimentation on paper. Sequences of drawings—from rough sketches to studies of arrangements based on small clay or wax models—show Raphael’s increasingly methodical approach to designing his works. Working in careful steps, for example, he gradually brought life to a pyramid-shaped composition (a structure favored by Leonardo), which could otherwise feel static, by creating a lively exchange of gestures and glances among the figures.",90,97,
CT0212,"In 1507 the twenty-four-year-old Raphael painted his most significant work before his move to Rome, an altarpiece of Christ’s entombment for the Baglioni family chapel in Perugia. The preliminary drawings show him in full command of his powers as a storyteller, and demonstrate how he constructed a dramatic composition with a climactic narrative. Through arduous study, aided by his knowledge of classical sculpture, the artist evolved a static arrangement of figures into an emotionally arresting action scene. Raphael had absorbed Leonardo’s principle that the physical gestures of the body express the “motions” of the mind and soul.","In 1507, at the age of twenty-four, Raphael painted what is considered his most important work before moving to Rome. It was an altarpiece—a painting created to stand above an altar in a church—depicting the burial of Christ. This piece was made for the Baglioni family chapel in the city of Perugia. His early sketches show him fully in control of his ability to tell a story, and reveal how he built a powerful scene with a clear, dramatic high point in the narrative. Through intense study, and drawing on his knowledge of ancient Roman sculpture, Raphael transformed a still, balanced arrangement of figures into an emotionally gripping moment of action. He had taken to heart Leonardo da Vinci’s idea that the physical movements of the body reveal the inner thoughts and feelings of the mind and soul.",97,138,
CT0213,"For centuries Raphael has been widely admired for Madonna and Child paintings that include a display of tenderness. From about 1300, Byzantine icons of the Eastern Orthodox faith had featured a form of the Madonna known as the Virgin Eleousa, from the Greek for “compassionate,” in which Mary embraces the Christ Child as he touches his cheek to hers. Disseminated widely, the imagery inspired numerous medieval and Renaissance artists, including Italian sculptors and painters. Raphael drew upon this model and thoroughly transformed it.","For centuries, Raphael has been widely admired for his paintings of the Madonna and Child—the Virgin Mary and the infant Jesus—that convey a sense of tenderness. Around the year 1300, religious icons from the Eastern Orthodox Christian tradition featured a version of the Madonna known as the Virgin Eleousa, a Greek word meaning “compassionate.” In these images, Mary holds the Christ Child close as he presses his cheek against hers. This type of image spread widely and inspired many artists of the medieval and Renaissance periods, including Italian sculptors and painters. Raphael drew on this earlier model but thoroughly reimagined it.",83,101,
CT0214,"Raphael’s ability to capture a mood of vitality and innocent playfulness, especially while maintaining a superior command of anatomical realism, is striking in light of the historical realities of childbirth, infancy, and parenthood in his time. The rare account book displayed here records funerary expenses for Raphael’s mother, who died of childbirth-related complications in 1491, and for two of his siblings who died in infancy. Knowledge of gynecology and obstetrics was scarce, pregnancy and childbirth extremely dangerous, and infant mortality rates astronomically high. These facts, along with a desire among Renaissance artists to humanize religious subjects, all contributed to the appeal of the tender Madonna and Child as votive figures and subjects in art.","Raphael’s skill in conveying a sense of energy and innocent playfulness—while also demonstrating an exceptional grasp of realistic human anatomy—is striking when we consider the harsh realities of childbirth, infancy, and parenthood during his era. The rare financial record displayed here lists burial costs for Raphael’s mother, who died from complications related to childbirth in 1491, and for two of his siblings who died as infants. At the time, knowledge of women’s health and childbirth was limited, pregnancy and delivery were extremely dangerous, and the rate of infant death was shockingly high. These circumstances, combined with a trend among Renaissance artists to make religious figures feel more relatable and human, help explain why the gentle image of Mary with the infant Jesus became so popular—both as a focus for prayer and as a subject for art.",114,136,
CT0215,"Despite his great ambitions, Raphael was largely thwarted in his attempts to break into the competitive art market in Florence. He found his most feasible source of patronage among the city’s wealthy merchants, who commissioned portraits and tender devotional paintings, mainly of the Madonna and Child. Raphael continued to produce works on this subject for private patrons well after his move to Rome in 1508, and many of his collaborators followed his example.","Despite his great ambitions, Raphael was largely unsuccessful in his efforts to establish himself in Florence’s competitive art market. His most realistic opportunities for support came from the city’s wealthy merchants, who hired him to paint portraits and gentle religious scenes, most often showing the Virgin Mary with the infant Jesus. Raphael continued to create works on this subject for private clients even after he moved to Rome in 1508, and many of his assistants and fellow artists followed his lead.",73,81,
CT0216,"Raphael sought to bring the lauded ethereal physical beauty of the Madonna into radiant being. He was not immune to the convention, sung by poets both within and beyond his circle, that favored an elegant, aristocratic lady with dainty facial features and golden hair, but he also strove for long-established Christian ideals. Sermons, prayers, songs, and poetry inspired by early church writings had praised the Virgin’s beauty and grace as mirrors of her unique spiritual perfection. He infused his representations with a humanity and psychological presence revealed through gestures and reactions. Raphael’s paintings display an arresting command of light, color, space, and geometry, and his renderings of infants are more naturalistic in their proportions, poses, and expressions than those of many of his peers.","Raphael aimed to bring the celebrated, almost heavenly physical beauty of the Madonna to vivid life. He was influenced by the popular ideal—celebrated by poets both in his circle and beyond—that favored an elegant, aristocratic woman with delicate facial features and golden hair. At the same time, he also pursued long-standing Christian ideals. Sermons, prayers, songs, and poetry inspired by early church writings had praised the Virgin’s beauty and grace as reflections of her unique spiritual perfection. Raphael added a sense of humanity and inner life to his portrayals, shown through gestures and reactions. His paintings demonstrate a striking mastery of light, color, space, and geometry, and his depictions of infants are more lifelike in their proportions, poses, and expressions than those of many other artists of his time.",124,129,
CT0217,"Raphael’s portraits communicate a profound empathy and reflect years of exercising his hand in drawings to achieve an intimate, concerted contemplation of the sitter. The regal pose of Leonardo’s Mona Lisa, begun in 1503, offered a revolutionary model for the likeness of a luxuriously dressed person: a three-quarter view, head turned to the left, torso erect, and hands resting gracefully at the waist. The elegance of the poses here also suggests a striving for the cultivated manners of the Italian Renaissance courts and the ideals of beauty celebrated by famous poets. Raphael was an intimate friend of Baldassarre Castiglione (1478–1529), whose book on fashionable behavior at court promoted a model of comportment and grace that prized sprezzatura, a studied nonchalance or insouciance.","Raphael’s portraits convey a deep sense of human connection and reflect years of practicing his drawing skills to achieve an intensely focused, thoughtful study of the person being portrayed. The dignified posture of Leonardo’s Mona Lisa, begun in 1503, offered a groundbreaking model for depicting an elegantly dressed individual: a three-quarter view, with the head turned to the left, the torso upright, and the hands resting gracefully at the waist. The refined poses seen here also suggest an aspiration toward the polished social manners of Italian Renaissance courts and the standards of beauty celebrated by well-known poets. Raphael was a close friend of Baldassarre Castiglione (1478–1529), whose book on proper behavior at court promoted an ideal of poise and elegance that valued *sprezzatura*—a deliberate, effortless nonchalance or casual grace.",122,129,
CT0218,"Many Renaissance portraits of women were painted at the time of betrothal and marriage, a financial-dynastic arrangement in which romantic love had no place. Elegant fashion and jewelry were meant to impress the future husband’s family, as dowries and property were negotiated. Overt appraisals of women’s appearances by poets and artists also contributed to a culture in which young women could become innamorate—platonic beloveds or actual mistresses—of a male aristocracy.","Many Renaissance portraits of women were created at the time of their engagement or marriage, which was a financial and family-based arrangement where romantic love was not a factor. The elegant clothing and jewelry in these paintings were intended to impress the future husband’s family, as dowries and property were being negotiated. Open assessments of women’s looks by poets and artists also helped create a culture in which young women could become *innamorate*—meaning either idealized, non-romantic beloveds or actual mistresses—of men in the aristocratic class.",70,85,
CT0219,"At some point in 1508, Raphael arrived in Rome, where he would become the favorite court artist of Popes Julius II (r. 1503–13) and Leo X (r. 1513–21). An intriguing question is how exactly the twenty-five-year-old Raphael managed to supersede an earlier generation of painters working in the Vatican Palace and take control of the fresco decoration of the most important of the rooms, the Stanza della Segnatura. Surely artistic genius and personal savvy were key factors, but research shows that networks of political influence between Rome and his hometown of Urbino also paved the way, including support from his friend and countryman Donato Bramante (1444–1514), the pope’s favorite architect.","By 1508, Raphael had arrived in Rome, where he would go on to become the favorite artist at the courts of Popes Julius II (who ruled from 1503 to 1513) and Leo X (who ruled from 1513 to 1521). A fascinating question is how this twenty-five-year-old artist managed to overtake an older generation of painters already working in the Vatican Palace and take charge of painting the frescoes—wall paintings done on fresh plaster—in the most important room, the Stanza della Segnatura. Certainly, his artistic brilliance and personal charm were key, but research shows that political connections between Rome and his hometown of Urbino also helped clear the way, including support from his friend and fellow Urbino native Donato Bramante (1444–1514), the pope’s favorite architect.",110,124,
CT0220,"Gathered here are Raphael’s studies for those Vatican frescoes: the School of Athens, with its gathering of philosophers, and the Disputa, representing Roman Catholic theology. These works show an artist in full command of the expressive potential of different drawing media. Rapidly sketched pen-and-ink sheets teem with the energy of ideas in the making, while studies in black chalk appear monumental despite their small size. In the next gallery, a digital video conveys the power of Raphael’s finished frescoes in four rooms of the Vatican Palace.","Here are Raphael’s preparatory drawings for his famous Vatican frescoes—large wall paintings on fresh plaster. One of these, the *School of Athens*, shows a gathering of ancient philosophers; the other, the *Disputa*, depicts Roman Catholic theology. Together, these works reveal an artist who fully controls the expressive range of different drawing materials. Sheets drawn quickly with pen and ink buzz with the energy of ideas still being formed, while studies made with black chalk feel monumental, even though they are small. In the next gallery, a digital video conveys the impact of Raphael’s completed frescoes across four rooms in the Vatican Palace.",86,102,
CT0221,"By about 1510 Raphael was collecting accolades as the most visible and prolific painter at the papal court in Rome; meanwhile, shut away in the Sistine Chapel, the secretive Michelangelo labored to paint his ceiling frescoes, which would deeply influence the younger artist, who snuck in to see them. Drawings here relate to projects that occupied Raphael as he concluded his first series of frescoes in the Vatican Palace and began the second, in the Stanza di Eliodoro, which communicate with greater monumentality and dramatic force. After Pope Julius II died in 1513 and Leo X ascended to the throne, some learned imagery vanished in favor of blunter papal messaging.","By around 1510, Raphael was earning widespread praise as the most famous and productive artist working for the pope in Rome. At the same time, the more private Michelangelo was working in isolation on the ceiling of the Sistine Chapel. His frescoes—paintings made on wet plaster—would deeply influence the younger Raphael, who secretly entered the chapel to see them. The drawings on display here relate to the projects Raphael worked on as he finished his first series of frescoes in the Vatican Palace and began his second series, in a room called the Stanza di Eliodoro. These later works communicate with greater grandeur and emotional intensity. After Pope Julius II died in 1513 and Leo X became pope, some of the more scholarly imagery was replaced by more direct messages supporting the papacy.",110,133,
CT0222,"Other drawings and prints illustrate Raphael’s collaboration with Marcantonio Raimondi (ca. 1480–1534), a Bolognese printmaker and close friend. In their fruitful partnership, beginning in 1510, they created engravings of tremendous technical skill and artistic power. This medium enabled the reproduction of imagery in multiples and ensured a long afterlife for Raphael’s compositions. The prints were copied by artists well into the late 1800s and repurposed in other media, such as the maiolica plates in a nearby case.","Other drawings and prints show how Raphael worked with Marcantonio Raimondi (ca. 1480–1534), a printmaker from Bologna and a close friend. In their productive partnership, which began in 1510, they produced engravings—images carved into metal plates for printing—that displayed remarkable technical skill and artistic strength. This method allowed images to be reproduced in multiple copies, helping Raphael’s compositions survive and remain influential long after his lifetime. Artists continued to copy these prints well into the late 1800s and reused them in other art forms, such as the painted ceramic plates (called maiolica) displayed in a nearby case.",77,97,
CT0223,"In the next gallery is a digital video showing Raphael’s monumental fresco cycles in four rooms of the Vatican Palace. The display provides a sense of scale and context for the many related drawings in this exhibition. Between 1508 and 1524, the frescoes were painted by Raphael and his workshop in the nearly square rooms now known as the Stanza della Segnatura, Stanza di Eliodoro, and Stanza dell’Incendio, and in the gargantuan oblong Sala di Costantino (completed by his assistants after his death in 1520).","In the next gallery, a digital video shows Raphael’s large-scale wall paintings in four rooms of the Vatican Palace. The video helps visitors understand the size and setting of these works, which is useful for appreciating the many related drawings in this exhibition. Between 1508 and 1524, Raphael and his assistants painted these wall paintings in rooms that are nearly square—now called the Stanza della Segnatura, Stanza di Eliodoro, and Stanza dell’Incendio—and in the enormous, long rectangular Sala di Costantino, which was finished by his helpers after his death in 1520.",85,91,
CT0224,"The durable but difficult fresco technique requires expertise, the use of full-scale drawings (cartoons), and a willingness to anticipate challenges. Water-based colors applied to moist surface plaster (intonaco) dry and carbonate in a chemical process, permanently bonding the colors to the wall. Executed primarily by Raphael between 1508 and 1512, the frescoes in the Stanza della Segnatura are the most famous and include the School of Athens, the Disputa, the personifications of Justice, and the Parnassus. In the following three rooms Raphael worked with a greater involvement of collaborators who followed his designs closely.","The fresco technique is both durable and demanding, requiring great skill, the use of full-scale preparatory drawings (called cartoons), and a willingness to plan ahead for potential problems. In this method, water-based paints are applied to wet plaster (known as intonaco). As the plaster dries, a chemical reaction called carbonation occurs, which permanently binds the colors to the wall. The frescoes in the Stanza della Segnatura, painted mainly by Raphael between 1508 and 1512, are his most famous works. They include the School of Athens, the Disputa, symbolic figures representing Justice, and the Parnassus. In the three rooms that followed, Raphael worked more closely with assistants, who followed his designs carefully.",94,111,
CT0225,"The paintings here represent the breathtaking visual eloquence of Raphael’s later years. New harmonies of color are transformed by a dark chiaroscuro reminiscent of Leonardo. Sculptural forms seem to project from dense compositions. Charged gazes, poses, and gestures communicate a sense of impending drama.","These paintings capture the stunning visual expressiveness of Raphael’s later work. He creates new harmonies of color, deepened by a dark, dramatic contrast between light and shadow—a technique that recalls Leonardo da Vinci. Figures appear almost sculptural, as if they are pushing forward from the dense, layered compositions. Intense looks, poses, and gestures convey a feeling of drama about to unfold.",44,61,
CT0226,"Between 1514 and 1520, the demanding Pope Leo X rained project after project upon Raphael. He produced few paintings independently; using his drawings as a guide, skilled assistants painted most of the frescoes in the Vatican’s Stanza dell’Incendio. He was often disparaged for this practice by rivals, including his fierce enemy Michelangelo. But Raphael and his well-organized workshop completed an astonishing number of large-scale projects in his final six years. Executive help freed the artist to concentrate his creative energies on inventing new designs and exploring new forms. The involvement of workshop assistants in paintings and in certain types of drawings has inevitably led to debates about authorship. Labels in this exhibition attempt to indicate instances of their likely intervention, and a nearby display allows comparison of studies by Raphael and his fellow artists in an effort to characterize their individual styles.","Between 1514 and 1520, the demanding Pope Leo X overwhelmed Raphael with one major project after another. During this period, Raphael produced few paintings entirely on his own. Instead, he created detailed drawings that served as guides, and his skilled assistants used them to paint most of the frescoes—wall paintings done on fresh plaster—in the Vatican’s Stanza dell’Incendio (Room of the Fire). This way of working drew criticism from rivals, including his fierce enemy Michelangelo. Yet Raphael and his well-organized workshop (the team of assistants working under him) completed an astonishing number of large-scale projects in his final six years. Having executive help freed Raphael to focus his creative energy on inventing new designs and exploring new artistic forms. The involvement of workshop assistants in paintings and in certain types of drawings has inevitably led to debates about who actually created what. Labels in this exhibition try to indicate where assistants likely contributed, and a nearby display allows visitors to compare studies by Raphael and his fellow artists, helping to identify the distinct qualities of each person’s style.",142,178,
CT0227,"The imperious Pope Leo X charged Raphael with the daunting task of designing a set of monumental tapestries to hang in the Sistine Chapel during special occasions—a project that put Raphael in direct competition with Michelangelo and his ceiling frescoes above. Starting in 1515, Raphael began drawing small preliminary studies. Aided by workshop assistants, he then painted in color gouaches on paper the enormous full-scale cartoons that would guide the weavers. Woven in Brussels using rich materials, the stratospherically expensive tapestries contributed to the bankruptcy of Leo’s papacy. With their inventive compositions, striking color harmonies, and monumental scale, they were soon the envy of monarchs across Europe. Kings commissioned second editions woven from Raphael’s cartoons, and the set owned by King Philip II of Spain (1527–1598) is represented here by three stunning examples.","The powerful Pope Leo X gave Raphael the enormous task of designing a set of large, woven wall hangings (tapestries) for the Sistine Chapel, to be displayed on special occasions. This project placed Raphael in direct competition with Michelangelo, who had painted the chapel’s ceiling with frescoes (paintings applied to wet plaster). Beginning in 1515, Raphael created small initial sketches. With help from his workshop assistants, he then painted the full-scale paper patterns (called cartoons) in colored gouache—a type of opaque watercolor—that would guide the weavers. The tapestries were woven in Brussels using costly materials, and their sky-high expense helped push the pope’s finances into bankruptcy. With their original designs, striking color combinations, and grand size, these tapestries soon became the envy of monarchs across Europe. Kings ordered second versions woven from Raphael’s original patterns, and the set owned by King Philip II of Spain (1527–1598) is represented here by three stunning examples.",133,153,
CT0228,"As the tapestry designs progressed, the Raphael team largely took over the fresco work in the Vatican Palace, endeavoring to complete the Stanza dell’Incendio and assisting Raphael as he began to conceive decorations for the final space. Giulio Romano (1499?–1546) acted as his studio foreman and went on to enjoy a brilliant independent career.","As the designs for the tapestries advanced, Raphael’s workshop team took on most of the fresco painting in the Vatican Palace. They worked to finish the Stanza dell’Incendio (a room named after a famous fire scene painted there) and helped Raphael as he started planning decorations for the last room. Giulio Romano (1499?–1546) served as the head of Raphael’s studio and later built a highly successful career on his own.",54,70,
CT0229,"Raphael’s last and largest altarpiece is the enormous Transfiguration, commissioned by Cardinal Giulio de’ Medici (the future Pope Clement VII) around 1517. Spurred by competition with artistic rivals, Raphael produced a work markedly more dramatic, ambitious, and complex than his earlier altarpieces. Although its execution was interrupted by his untimely death in 1520, the Transfiguration became Raphael’s artistic testament. The main event is Christ’s Transfiguration on Mount Tabor, during which he transformed before the stunned apostles Peter, James, and John to reveal his divinity.","Raphael’s final and largest altarpiece—a painted panel placed behind an altar—is the monumental *Transfiguration*. It was commissioned around 1517 by Cardinal Giulio de’ Medici, who would later become Pope Clement VII. Driven by rivalry with other leading artists of his time, Raphael created a work that is noticeably more dramatic, ambitious, and complex than his earlier altar paintings. Although his sudden death in 1520 interrupted its completion, the *Transfiguration* came to be seen as Raphael’s artistic legacy—a final statement of his genius. The central scene depicts Christ’s Transfiguration on Mount Tabor, the moment when he was transformed before the astonished apostles Peter, James, and John, revealing his divine nature.",84,109,
CT0230,"Raphael’s studies for the Transfiguration, displayed in the niche at left, represent the culmination of his career as a draftsman. They are reunited here to show the range of his design process. Raphael used red chalk primarily when drawing nude models from life. He reserved black chalk for the full-scale studies of apostles’ heads and hands, a type of drawing called an “auxiliary cartoon” because the design starts from a dotted chalk outline transferred from another sheet.","Raphael’s preparatory drawings for the Transfiguration, shown in the alcove to the left, mark the peak of his skill as a designer. These works are brought together here to reveal the variety in his creative process. Raphael mainly used red chalk when sketching nude models from life. He saved black chalk for the life-sized studies of the apostles’ faces and hands—a kind of drawing known as an “auxiliary cartoon,” because the design begins with a dotted chalk outline that was transferred from another sheet of paper.",77,86,
CT0231,"Raphael rarely interrupted his projects for Popes Julius II and Leo X to make room for other commissions. The notable exception was his powerful friend Agostino Chigi (1466–1520), whom he met in about 1510. Born in Siena, Chigi became the richest banker in Europe, and his legendary wealth financed the popes’ cultural and military enterprises. Raphael’s work for Chigi included fresco paintings, as well as designs for his remodeled stables and the multimedia ensembles of his two chapels.","Raphael seldom set aside his work for Popes Julius II and Leo X to take on other projects. The one significant exception was his influential friend Agostino Chigi (1466–1520), whom he met around 1510. Born in Siena, Chigi rose to become the wealthiest banker in Europe, and his legendary fortune helped fund the popes’ cultural and military efforts. Raphael’s work for Chigi included wall paintings (known as frescoes), along with designs for Chigi’s remodeled stables and the combined artistic elements—such as painting, sculpture, and architecture—of his two chapels.",78,88,
CT0232,"Displayed here are a variety of Raphael’s preparatory drawings for Chigi’s projects. In chalk studies of nude figures, Michelangelo’s language of contorted poses and powerful muscularity is transformed with an effortless grace and the sensuality of living flesh. The drawings also allude to the legacy of Raphael’s approach to the human figure, which led to the style known as Mannerism after his death. Male and female forms here anticipate prototypical Mannerist poses—as with Raphael’s primeval personification of an earthquake in a Sistine Chapel tapestry design, which spawned the figural vocabulary that his former assistant Giulio Romano would exploit to spectacular effect in his later frescoes.","Displayed here are a variety of Raphael’s preparatory drawings for Chigi’s projects. In chalk studies of nude figures, Michelangelo’s approach—with its twisted poses and powerful muscularity—is transformed into something effortlessly graceful and sensuously alive. The drawings also hint at the lasting influence of Raphael’s treatment of the human figure, which after his death gave rise to a style known as Mannerism. Male and female forms here anticipate the characteristic poses of early Mannerism—for example, Raphael’s ancient, symbolic figure of an earthquake in a design for a Sistine Chapel tapestry. That figure created a visual language of the body that his former assistant Giulio Romano would later use to dramatic effect in his own wall paintings.",105,115,
CT0233,"Rome and its ancient monuments transformed Raphael’s art, and his work likewise changed the face of Rome. Following his arrival in the Eternal City in 1508, he threw himself into archaeological studies and made drawings of monuments that demonstrate a nearly scientific rigor. Pope Leo X tasked Raphael with creating an enormous drawing of ancient Rome, “making those members that are entirely ruined and are completely invisible correspond with those that are still standing and can be seen.” A letter to Leo, written on Raphael’s behalf, attests to the artist’s deep archaeological knowledge and technical skill, including a highly original method for using a magnetic compass in conducting surveys of ruins.","Rome and its ancient monuments profoundly influenced Raphael’s art, and in turn, his work reshaped the appearance of Rome. After arriving in the city in 1508, he immersed himself in the study of ancient ruins, creating drawings with a level of precision that approached scientific accuracy. Pope Leo X commissioned Raphael to produce a large-scale reconstruction of ancient Rome, aiming to “make the parts that are completely destroyed and invisible correspond with those that are still standing and can be seen.” A letter written on Raphael’s behalf to the Pope reveals the artist’s deep understanding of archaeology and his technical abilities, including an innovative method for using a magnetic compass to survey ruins.",111,113,
CT0234,"Around 1503 Pope Julius II had charged Bramante, Raphael’s mentor and close friend from Urbino, to design a new Saint Peter’s Basilica that would convey the majesty of the papacy in the aesthetic language of ancient Rome. Drawings and prints here illuminate Raphael’s career as an architect after he took over this massive project upon Bramante’s death. In 1517 Raphael bought the Palazzo Caprini, designed by Bramante and now destroyed but pictured in two works here, where he lived out his final years in Rome as the “prince of painters.”","Around 1503, Pope Julius II commissioned Bramante—Raphael’s mentor and a fellow native of Urbino—to design a new Saint Peter’s Basilica. The goal was to express the grandeur of the papacy using the visual style of ancient Rome. Drawings and prints in this section show Raphael’s work as an architect after he took over this enormous project following Bramante’s death. In 1517, Raphael bought the Palazzo Caprini, a building designed by Bramante that no longer exists but is shown in two works here. Raphael spent his final years in Rome living in this house, known at the time as the “prince of painters.”",90,102,
CT0235,"The Met acquired its first Chinese painting in 1902. Since then, the Museum has added more than two thousand works of painting and calligraphy, building one of the most comprehensive collections in the world. Spanning fifteen hundred years of cultural production and featuring a variety of genres, techniques, and styles, The Met's collection has become a key resource for the study of Chinese painting and calligraphy. This exhibition presents a rich selection of works from the collection arranged in a largely chronological display. The final gallery tells the story of Wen C. Fong (1930–2018), chairman of the Museum’s Department of Asian Art from 1971 to 2000, and his teacher Li Jian (1881–1956). As a young calligraphy prodigy in Shanghai in the 1940s, Fong studied brush arts with Li. The display centers on a group of fans, painted and written by Li, that were intended to transmit the canonical models of the classical tradition from teacher to student. Brought to the United States in 1949 and treasured by the Fong family since then, these fans are presented publicly for the first time.","The Met acquired its first Chinese painting in 1902. Since then, the Museum has added more than two thousand works of painting and calligraphy (the art of beautiful handwriting), building one of the most comprehensive collections in the world. Spanning fifteen hundred years of cultural production and featuring a variety of genres, techniques, and styles, The Met's collection has become a key resource for the study of Chinese painting and calligraphy. This exhibition presents a rich selection of works from the collection arranged in a largely chronological display. The final gallery tells the story of Wen C. Fong (1930–2018), chairman of the Museum’s Department of Asian Art from 1971 to 2000, and his teacher Li Jian (1881–1956). As a young calligraphy prodigy in Shanghai in the 1940s, Fong studied brush arts with Li. The display centers on a group of fans, painted and written by Li, that were intended to pass on the classic models of the tradition from teacher to student. Brought to the United States in 1949 and treasured by the Fong family ever since, these fans are presented publicly for the first time.",181,186,
CT0236,"The hand-held fan was an unexpected muse for some of the most innovative artists in 19th-century Europe. Fans became hugely popular across many levels of society during this period, serving as functional and fashionable objects of adornment and communication. Well-known French Impressionists such as Edgar Degas and Camille Pissarro not only featured this feminine accessory in their work but also adopted it as an experimental format for their art. Fanmania investigates why avant-garde artists incorporated fans into their work and sheds light on themes of gender, courtship, consumerism, and appropriation. Artists were attracted to the semicircular form for myriad reasons, including fascination with fans from Asia and Spain, commercial ambition, and their interest in formal and technical innovation. Displaying more than 75 artworks from across The Met collection, this multimedia exhibition features painted and printed fans from Europe and Asia as well as artworks that depict women wielding fans to explore the phenomenon of “fanmania.”","The hand-held fan served as an unexpected source of inspiration for some of the most groundbreaking artists in 19th-century Europe. During this period, fans became extremely popular across many levels of society, functioning both as practical and stylish accessories and as tools for nonverbal communication. Well-known French Impressionists such as Edgar Degas and Camille Pissarro not only included this feminine object in their paintings but also used it as an experimental surface for their own art. *Fanmania* explores why forward-thinking artists incorporated fans into their work and sheds light on themes of gender, courtship, consumerism, and the borrowing of cultural styles. Artists were drawn to the fan's half-circle shape for many reasons, including a fascination with fans from Asia and Spain, commercial ambition, and their interest in new approaches to form and technique. Featuring more than 75 artworks from across The Met collection, this multimedia exhibition includes painted and printed fans from Europe and Asia, as well as artworks showing women using fans, to investigate the phenomenon of “fanmania.”",155,169,
